,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先)
エムビーエス,T1401,,,,,75.13,,,,,,,,,,,,79.95,,,,,,,,,,,,55.32,,,,,,,,,,,,43.2,,,,,,,,,,,,39.4,,,,,,,,,,,,36.61,,,,,,,,,,,,75.13,,,,,,,,,,,,79.95,,,,,,,,,,,,55.32,,,,,,,,,,,,43.2,,,,,,,,,,,,39.4,,,,,,,,,,,,36.61,,,,,,,
ウエストホールディングス,T1407,,,,,,,,134.39,,,,,,,,,,,,126.82,,,,,,,,,,,,218.11,,,,,,,,,,,,278.15,,,,,,,,,,,,280.59,,,,,,,,,,,,240.45,,,,,,,,,,,,331.52,,,,,,,,,,,,360.22,,,,,,,,,,,,363.62,,,,,,,,,,,,367.57,,,,,,,,,,,,304.46,,,,,,,,,,,,284.19,,,,
ショーボンドホールディングス,T1414,,,,,,0.04,,,,,,,,,,,,0.24,,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,0.08,,,,,,,,,,,,0.09,,,,,,,,,,,,21.39,,,,,,,,,,,,21.69,,,,,,,,,,,,22.78,,,,,,,,,,,,21.12,,,,,,,,,,,,22.79,,,,,,,,,,,,20.73,,,,,,
ミライト・ワン,T1417,,,39.86,,,,,,,,,,,,64.24,,,,,,,,,,,,69.54,,,,,,,,,,,,46.48,,,,,,,,,,,,46.17,,,,,,,,,,,,48.64,,,,,,,,,,,,55.61,,,,,,,,,,,,71.87,,,,,,,,,,,,68.3,,,,,,,,,,,,67.15,,,,,,,,,,,,61.94,,,,,,,,,,,,56.29,,,,,,,,,
インターライフホールディングス,T1418,,146.51,,,,,,,,,,,,117.68,,,,,,,,,,,,105.76,,,,,,,,,,,,88.21,,,,,,,,,,,,90.41,,,,,,,,,,,,70.29,,,,,,,,,,,,160.69,,,,,,,,,,,,174.95,,,,,,,,,,,,150.94,,,,,,,,,,,,166.75,,,,,,,,,,,,173.86,,,,,,,,,,,,116.57,,,,,,,,,,
タマホーム,T1419,,,,,495.42,,,,,,,,,,,,493.87,,,,,,,,,,,,505.53,,,,,,,,,,,,422.77,,,,,,,,,,,,409.94,,,,,,,,,,,,296.62,,,,,,,,,,,,528.27,,,,,,,,,,,,497.56,,,,,,,,,,,,485.89,,,,,,,,,,,,393.14,,,,,,,,,,,,380.03,,,,,,,,,,,,283.08,,,,,,,
サンヨーホームズ,T1420,,,243.1,,,,,,,,,,,,223.05,,,,,,,,,,,,185.82,,,,,,,,,,,,211.76,,,,,,,,,,,,262.34,,,,,,,,,,,,217.98,,,,,,,,,,,,240.85,,,,,,,,,,,,220.39,,,,,,,,,,,,183.7,,,,,,,,,,,,210.5,,,,,,,,,,,,251.12,,,,,,,,,,,,210.9,,,,,,,,,
日本アクア,T1429,,,,,,,,,,,,89.04,,,,,,,,,,,,132.48,,,,,,,,,,,,144.37,,,,,,,,,,,,124.74,,,,,,,,,,,,109.75,,,,,,,,,,,,129.88,,,,,,,,,,,,89.04,,,,,,,,,,,,132.48,,,,,,,,,,,,144.37,,,,,,,,,,,,124.74,,,,,,,,,,,,109.75,,,,,,,,,,,,129.88
ファーストコーポレーション,T1430,,,,,464.38,,,,,,,,,,,,182.15,,,,,,,,,,,,168.09,,,,,,,,,,,,92.55,,,,,,,,,,,,195.06,,,,,,,,,,,,177.58,,,,,,,,,,,,464.38,,,,,,,,,,,,182.15,,,,,,,,,,,,168.09,,,,,,,,,,,,92.55,,,,,,,,,,,,195.06,,,,,,,,,,,,177.58,,,,,,,
Ｌｉｂ　Ｗｏｒｋ,T1431,,,,,,62.68,,,,,,,,,,,,89.4,,,,,,,,,,,,95.91,,,,,,,,,,,,77.15,,,,,,,,,,,,75.1,,,,,,,,,,,,78.34,,,,,,,,,,,,62.68,,,,,,,,,,,,89.4,,,,,,,,,,,,95.91,,,,,,,,,,,,77.15,,,,,,,,,,,,75.1,,,,,,,,,,,,125.57,,,,,,
動力,T1432,,,-,,,,,,,,,,,,212.45,,,,,,,,,,,,195.04,,,,,,,,,,,,204.41,,,,,,,,,,,,236.99,,,,,,,,,,,,240,,,,,,,,,,,,196.68,,,,,,,,,,,,212.45,,,,,,,,,,,,195.04,,,,,,,,,,,,204.41,,,,,,,,,,,,236.99,,,,,,,,,,,,240,,,,,,,,,
ベステラ,T1433,57.14,,,,,,,,,,,,93.4,,,,,,,,,,,,67.44,,,,,,,,,,,,73.42,,,,,,,,,,,,92.57,,,,,,,,,,,,130.57,,,,,,,,,,,,57.14,,,,,,,,,,,,93.4,,,,,,,,,,,,67.44,,,,,,,,,,,,74.62,,,,,,,,,,,,94.56,,,,,,,,,,,,132.52,,,,,,,,,,,
ＪＥＳＣＯホールディングス,T1434,,,,,,,,183.11,,,,,,,,,,,,149.9,,,,,,,,,,,,84.1,,,,,,,,,,,,58.39,,,,,,,,,,,,119.77,,,,,,,,,,,,157.35,,,,,,,,,,,,304.9,,,,,,,,,,,,259.38,,,,,,,,,,,,197.59,,,,,,,,,,,,178.5,,,,,,,,,,,,188.8,,,,,,,,,,,,205.83,,,,
グリーンエナジー＆カンパニー,T1436,,,84.52,,,,,,,,,,,,,59.68,,,,,,,,,,,,59.61,,,,,,,,,,,,69.2,,,,,,,,,,,,76.85,,,,,,,,,,,,80.86,,,,,,,,,,,84.52,,,,,,,,,,,,,59.68,,,,,,,,,,,,59.61,,,,,,,,,,,,69.2,,,,,,,,,,,,76.85,,,,,,,,,,,,88.86,,,,,,,,
岐阜造園,T1438,,,,,,,,,50.95,,,,,,,,,,,,35.08,,,,,,,,,,,,34.68,,,,,,,,,,,,38.69,,,,,,,,,,,,35.49,,,,,,,,,,,,35.72,,,,,,,,,,,,68.07,,,,,,,,,,,,46.17,,,,,,,,,,,,44.18,,,,,,,,,,,,45.44,,,,,,,,,,,,41.57,,,,,,,,,,,,39.28,,,
技研ホールディングス,T1443,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,0.07,,,,,,,,,,,,0.21,,,,,,,,,,,,33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63,,,,,,,,,,,,63.58,,,,,,,,,,,,56.56,,,,,,,,,,,,73.71,,,,,,,,,
ニッソウ,T1444,,,,,,,34.74,,,,,,,,,,,,34.69,,,,,,,,,,,,36.47,,,,,,,,,,,,36.07,,,,,,,,,,,,28.49,,,,,,,,,,,,24.28,,,,,,,,,,,,34.74,,,,,,,,,,,,34.69,,,,,,,,,,,,36.47,,,,,,,,,,,,36.07,,,,,,,,,,,,28.49,,,,,,,,,,,,24.28,,,,,
ひかりホールディングス,T1445,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,382.93,,,,,,,,,,,,459.62,,,,,,,,,,,,562.88,,,,,,,,,,,,890.32,,,,,,,,,,,,816.6,,,,,,,,,,,,659.18,,,,
キャンディル,T1446,,,,,,,,,151.48,,,,,,,,,,,,134,,,,,,,,,,,,93.04,,,,,,,,,,,,77.52,,,,,,,,,,,,118.54,,,,,,,,,,,,94.83,,,,,,,,,,,,209.85,,,,,,,,,,,,188.47,,,,,,,,,,,,136.73,,,,,,,,,,,,117.68,,,,,,,,,,,,147.41,,,,,,,,,,,,125.92,,,
ＳＡＡＦホールディングス,T1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,,,,,,,,,,,,36.97,,,,,,,,,,,,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.15,,,,,,,,,,,,434.71,,,,,,,,,,,,533.22,,,,,,,,,
ＦＵＪＩジャパン,T1449,,,,,,,,,,,,238.53,,,,,,,,,,,,195.74,,,,,,,,,,,,109.91,,,,,,,,,,,,95.22,,,,,,,,,,,,68.17,,,,,,,,,,,,100.55,,,,,,,,,,,,238.53,,,,,,,,,,,,195.74,,,,,,,,,,,,109.91,,,,,,,,,,,,95.22,,,,,,,,,,,,68.17,,,,,,,,,,,,100.55
エネルギーパワー,T144A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
ＴＡＮＡＫＥＮ,T1450,,,,,,,,,,,,,,,89.7,,,,,,,,,,,,62.62,,,,,,,,,,,,25.52,,,,,,,,,,,,32.24,,,,,,,,,,,,46.58,,,,,,,,,,,,,,,,,,,,,,,,89.7,,,,,,,,,,,,62.62,,,,,,,,,,,,25.52,,,,,,,,,,,,32.24,,,,,,,,,,,,46.58,,,,,,,,,
横浜ライト工業,T1452,,,,,,,,,,,,,,,,,,,,,,,,,,169.21,,,,,,,,,,,,120.33,,,,,,,,,,,,94.1,,,,,,,,,,,,94.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.21,,,,,,,,,,,,120.33,,,,,,,,,,,,94.1,,,,,,,,,,,,94.56,,,,,,,,,,
ＳＤＳホールディングス,T1711,,,673.53,,,,,,,,,,,,33.88,,,,,,,,,,,,384.11,,,,,,,,,,,,13.78,,,,,,,,,,,,1657.89,,,,,,,,,,,,105.71,,,,,,,,,,,,111600,,,,,,,,,,,,171.74,,,,,,,,,,,,2432.05,,,,,,,,,,,,395.51,,,,,,,,,,,,3747.37,,,,,,,,,,,,680,,,,,,,,,
ダイセキ環境ソリューション,T1712,,47.92,,,,,,,,,,,,44.61,,,,,,,,,,,,68.32,,,,,,,,,,,,78.7,,,,,,,,,,,,71.15,,,,,,,,,,,,61.89,,,,,,,,,,,,49.65,,,,,,,,,,,,46.21,,,,,,,,,,,,68.27,,,,,,,,,,,,77.06,,,,,,,,,,,,69.57,,,,,,,,,,,,57.52,,,,,,,,,,
第一カッター興業,T1716,,,,,,24.21,,,,,,,,,,,,22.06,,,,,,,,,,,,22.19,,,,,,,,,,,,17.88,,,,,,,,,,,,16.73,,,,,,,,,,,,18.82,,,,,,,,,,,,32.81,,,,,,,,,,,,28.14,,,,,,,,,,,,30.54,,,,,,,,,,,,22.26,,,,,,,,,,,,24.92,,,,,,,,,,,,26.93,,,,,,
美樹工業,T1718,,,,,,,,,,,,106.84,,,,,,,,,,,,100.8,,,,,,,,,,,,80.78,,,,,,,,,,,,55.15,,,,,,,,,,,,54.53,,,,,,,,,,,,82.96,,,,,,,,,,,,156.66,,,,,,,,,,,,152.26,,,,,,,,,,,,133.34,,,,,,,,,,,,104.26,,,,,,,,,,,,90.78,,,,,,,,,,,,104.99
安藤・間,T1719,,,299.84,,,,,,,,,,,,222.51,,,,,,,,,,,,171.33,,,,,,,,,,,,162.73,,,,,,,,,,,,149.18,,,,,,,,,,,,132.99,,,,,,,,,,,,293.34,,,,,,,,,,,,217.85,,,,,,,,,,,,170.6,,,,,,,,,,,,162.62,,,,,,,,,,,,149.11,,,,,,,,,,,,132.07,,,,,,,,,
東急建設,T1720,,,321.51,,,,,,,,,,,,225.14,,,,,,,,,,,,230.52,,,,,,,,,,,,193.25,,,,,,,,,,,,136.71,,,,,,,,,,,,128.97,,,,,,,,,,,,296.81,,,,,,,,,,,,209.27,,,,,,,,,,,,216.06,,,,,,,,,,,,185.69,,,,,,,,,,,,132.58,,,,,,,,,,,,119.52,,,,,,,,,
コムシスホールディングス,T1721,,,98.35,,,,,,,,,,,,29.67,,,,,,,,,,,,20.29,,,,,,,,,,,,18.45,,,,,,,,,,,,20.03,,,,,,,,,,,,29.09,,,,,,,,,,,,35.58,,,,,,,,,,,,40.36,,,,,,,,,,,,40.53,,,,,,,,,,,,46.41,,,,,,,,,,,,45.31,,,,,,,,,,,,45.37,,,,,,,,,
日本電技,T1723,,,69.14,,,,,,,,,,,,53.04,,,,,,,,,,,,53.06,,,,,,,,,,,,57.48,,,,,,,,,,,,61.24,,,,,,,,,,,,40.82,,,,,,,,,,,,69.14,,,,,,,,,,,,53.04,,,,,,,,,,,,53.06,,,,,,,,,,,,57.48,,,,,,,,,,,,61.24,,,,,,,,,,,,41.15,,,,,,,,,
シンクレイヤ,T1724,,,628.19,,,,,,,,,,,,406.47,,,,,,,,,,,,382.85,,,,,,,,,348.52,,,,,,,,,,,,220.35,,,,,,,,,,,,194,,,,,,,,,,,,106.7,,,505.07,,,,,,,,,,,,329.06,,,,,,,,,,,,336.91,,,,,,,,,329.51,,,,,,,,,,,,216.56,,,,,,,,,,,,183.45,,,,,,,,,,,,105.06
ビーアールホールディングス,T1726,,,95.68,,,,,,,,,,,,89.26,,,,,,,,,,,,91.57,,,,,,,,,,,,147.53,,,,,,,,,,,,243.58,,,,,,,,,,,,140.36,,,,,,,,,,,,463.05,,,,,,,,,,,,347.7,,,,,,,,,,,,256.77,,,,,,,,,,,,273.43,,,,,,,,,,,,288.52,,,,,,,,,,,,170.11,,,,,,,,,
オーテック,T1736,,,85.55,,,,,,,,,,,,71.6,,,,,,,,,,,,71.87,,,,,,,,,,,,72.68,,,,,,,,,,,,65.11,,,,,,,,,,,,53.08,,,,,,,,,,,,88.15,,,,,,,,,,,,74.74,,,,,,,,,,,,74,,,,,,,,,,,,73.92,,,,,,,,,,,,67.09,,,,,,,,,,,,58.78,,,,,,,,,
ニットー,T1738,,,80.98,,,,,,,,,,,,72.14,,,,,,,,,,,,83.25,,,,,,,,,,,,96.37,,,,,,,,,,,,86.94,,,,,,,,,,,,88.82,,,,,,,,,,,,63.92,,,,,,,,,,,,56.03,,,,,,,,,,,,65.9,,,,,,,,,,,,75.44,,,,,,,,,,,,67.65,,,,,,,,,,,,69.81,,,,,,,,,
コーアツ工業,T1743,,,,,,,,,61.23,,,,,,,,,,,,74.77,,,,,,,,,,,,74.25,,,,,,,,,,,,76.17,,,,,,,,,,,,68.72,,,,,,,,,,,,59,,,,,,,,,,,,64.12,,,,,,,,,,,,76.38,,,,,,,,,,,,74.58,,,,,,,,,,,,76.4,,,,,,,,,,,,71.3,,,,,,,,,,,,59.84,,,
太洋基礎工業,T1758,44.53,,,,,,,,,,,,42.08,,,,,,,,,,,,43.46,,,,,,,,,,,,33.01,,,,,,,,,,,,45.76,,,,,,,,,,,,38.02,,,,,,,,,,,,44.53,,,,,,,,,,,,42.08,,,,,,,,,,,,43.46,,,,,,,,,,,,33.01,,,,,,,,,,,,45.76,,,,,,,,,,,,38.02,,,,,,,,,,,
高松コンストラクショングループ,T1762,,,3.49,,,,,,,,,,,,3.68,,,,,,,,,,,,4.17,,,,,,,,,,,,2.84,,,,,,,,,,,,64.02,,,,,,,,,,,,105.07,,,,,,,,,,,,66.62,,,,,,,,,,,,73.07,,,,,,,,,,,,71.17,,,,,,,,,,,,69.66,,,,,,,,,,,,92,,,,,,,,,,,,90.8,,,,,,,,,
工藤建設,T1764,,,,,,268.95,,,,,,,,,,,,225.74,,,,,,,,,,,,210.04,,,,,,,,,,,,230.99,,,,,,,,,,,,235,,,,,,,,,,,,208.58,,,,,,,,,,,,268.95,,,,,,,,,,,,225.74,,,,,,,,,,,,210.04,,,,,,,,,,,,230.99,,,,,,,,,,,,235,,,,,,,,,,,,208.58,,,,,,
東建コーポレーション,T1766,,,,173.45,,,,,,,,,,,,157.84,,,,,,,,,,,,141.12,,,,,,,,,,,,130.67,,,,,,,,,,,,111.1,,,,,,,,,,,,102.13,,,,,,,,,,,,143.63,,,,,,,,,,,,132.56,,,,,,,,,,,,120.06,,,,,,,,,,,,110.81,,,,,,,,,,,,93.8,,,,,,,,,,,,84.26,,,,,,,,
ソネック,T1768,,,117,,,,,,,,,,,,97.4,,,,,,,,,,,,88.64,,,,,,,,,,,,75.57,,,,,,,,,,,,68.14,,,,,,,,,,,,48.57,,,,,,,,,,,,114.13,,,,,,,,,,,,95.13,,,,,,,,,,,,86.74,,,,,,,,,,,,74.04,,,,,,,,,,,,67,,,,,,,,,,,,48.2,,,,,,,,,
藤田エンジニアリング,T1770,,,106.24,,,,,,,,,,,,102.24,,,,,,,,,,,,96.61,,,,,,,,,,,,88.78,,,,,,,,,,,,90.16,,,,,,,,,,,,78.22,,,,,,,,,,,,114.3,,,,,,,,,,,,113.72,,,,,,,,,,,,102.14,,,,,,,,,,,,93.17,,,,,,,,,,,,89.98,,,,,,,,,,,,81.35,,,,,,,,,
日本乾溜工業,T1771,,,,,,,,,51.51,,,,,,,,,,,,65.59,,,,,,,,,,,,55.3,,,,,,,,,,,,58.23,,,,,,,,,,,,67.1,,,,,,,,,,,,60.39,,,,,,,,,,,,53.31,,,,,,,,,,,,65.85,,,,,,,,,,,,56.3,,,,,,,,,,,,58.45,,,,,,,,,,,,79.2,,,,,,,,,,,,64.93,,,
三井住建道路,T1776,,,211.48,,,,,,,,,,,,177.69,,,,,,,,,,,,158.48,,,,,,,,,,,,144.03,,,,,,,,,,,,131.16,,,,,,,,,,,,119.86,,,,,,,,,,,,226.23,,,,,,,,,,,,183.66,,,,,,,,,,,,162.78,,,,,,,,,,,,146.8,,,,,,,,,,,,134.09,,,,,,,,,,,,119.63,,,,,,,,,
川崎設備工業,T1777,,,187.97,,,,,,,,,,,,178.68,,,,,,,,,,,,134.24,,,,,,,,,,,,128.16,,,,,,,,,,,,82.92,,,,,,,,,,,,71.9,,,,,,,,,,,,187.97,,,,,,,,,,,,178.68,,,,,,,,,,,,134.24,,,,,,,,,,,,128.16,,,,,,,,,,,,82.92,,,,,,,,,,,,71.9,,,,,,,,,
ヤマウラ,T1780,,,,,,,,,60.92,,,,,,,,,,,,58.76,,,,,,59.25,,,,,,,,,,,,63.29,,,,,,,,,,,,34.62,,,,,,,,,,,,34.13,,,,,,,,,,,,,,,,,,74.75,,,,,,,,,,,,59.69,,,,,,57.64,,,,,,,,,,,,83.85,,,,,,,,,,,,42.88,,,,,,,,,,,,45.36,,,,,,,,,
オリエンタル白石,T1786,,,74.55,,,,,,,,,,,,74.8,,,,,,,,,,,,69.85,,,,,,,,,,,,64.27,,,,,,,,,,,,61.61,,,,,,,,,,,,65.08,,,,,,,,,,,,74.55,,,,,,,,,,,,74.8,,,,,,,,,,,,69.85,,,,,,,,,,,,64.59,,,,,,,,,,,,61.94,,,,,,,,,,,,80.97,,,,,,,,,
ナカボーテック,T1787,,,47.2,,,,,,,,,,,,47.23,,,,,,,,,,,,47.02,,,,,,,,,,,,50.67,,,,,,,,,,,,48.48,,,,,,,,,,,,50.96,,,,,,,,,,,,47.2,,,,,,,,,,,,47.23,,,,,,,,,,,,47.02,,,,,,,,,,,,50.67,,,,,,,,,,,,48.48,,,,,,,,,,,,50.96,,,,,,,,,
三東工業社,T1788,,,,,,45.23,,,,,,,,,,,,40.25,,,,,,,,,,,,46.43,,,,,,,,,,,,51.04,,,,,,,,,,,,58.6,,,,,,,,,,,,82.62,,,,,,,,,,,,45.23,,,,,,,,,,,,40.25,,,,,,,,,,,,46.43,,,,,,,,,,,,51.04,,,,,,,,,,,,58.6,,,,,,,,,,,,82.62,,,,,,
大本組,T1793,,,59.46,,,,,,,,,,,,56.2,,,,,,,,,,,,52,,,,,,,,,,,,47.56,,,,,,,,,,,,42.57,,,,,,,,,,,,37.79,,,,,,,,,,,,59.46,,,,,,,,,,,,56.2,,,,,,,,,,,,52,,,,,,,,,,,,47.56,,,,,,,,,,,,42.57,,,,,,,,,,,,37.79,,,,,,,,,
マサル,T1795,,,,,,,,,114.15,,,,,,,,,,,,119.15,,,,,,,,,,,,108.36,,,,,,,,,,,,121.51,,,,,,,,,,,,75.3,,,,,,,,,,,,64.78,,,,,,,,,,,,119.72,,,,,,,,,,,,124.38,,,,,,,,,,,,119.1,,,,,,,,,,,,127.62,,,,,,,,,,,,83.76,,,,,,,,,,,,69.6,,,
守谷商会,T1798,,,198.12,,,,,,,,,,,,217.86,,,,,,,,,,,,200.94,,,,,,,,,,,,184.62,,,,,,,,,,,,193.11,,,,,,,,,,,,155.74,,,,,,,,,,,,213.08,,,,,,,,,,,,224.8,,,,,,,,,,,,204.51,,,,,,,,,,,,188.11,,,,,,,,,,,,195.83,,,,,,,,,,,,157.29,,,,,,,,,
第一建設工業,T1799,,,24.99,,,,,,,,,,,,21.74,,,,,,,,,,,,20.53,,,,,,,,,,,,15.56,,,,,,,,,,,,14.55,,,,,,,,,,,,18.75,,,,,,,,,,,,24.99,,,,,,,,,,,,21.74,,,,,,,,,,,,20.53,,,,,,,,,,,,15.56,,,,,,,,,,,,14.55,,,,,,,,,,,,18.75,,,,,,,,,
大成建設,T1801,,,223.68,,,,,,,,,,,,214.39,,,,,,,,,,,,199.17,,,,,,,,,,,,168.17,,,,,,,,,,,,173.25,,,,,,,,,,,,145.77,,,,,,,,,,,,220.04,,,,,,,,,,,,209.09,,,,,,,,,,,,186.1,,,,,,,,,,,,155.99,,,,,,,,,,,,151.45,,,,,,,,,,,,122.04,,,,,,,,,
大林組,T1802,,,239.8,,,,,,,,,,,,205.59,,,,,,,,,,,,178.57,,,,,,,,,,,,166.92,,,,,,,,,,,,159.8,,,,,,,,,,,,135.12,,,,,,,,,,,,269.38,,,,,,,,,,,,230.9,,,,,,,,,,,,206.98,,,,,,,,,,,,184.2,,,,,,,,,,,,168.7,,,,,,,,,,,,140.78,,,,,,,,,
清水建設,T1803,,,256.27,,,,,,,,,,,,197.73,,,,,,,,,,,,174.05,,,,,,,,,,,,154.41,,,,,,,,,,,,158.72,,,,,,,,,,,,134.27,,,,,,,,,,,,257.38,,,,,,,,,,,,194.36,,,,,,,,,,,,172.79,,,,,,,,,,,,154.31,,,,,,,,,,,,159.97,,,,,,,,,,,,133.35,,,,,,,,,
佐藤渡辺,T1807,,,177.52,,,,,,,,,,,,132.07,,,,,,,,,,,,122.62,,,,,,,,,,,,108.48,,,,,,,,,,,,99.54,,,,,,,,,,,,85.73,,,,,,,,,,,,166.76,,,,,,,,,,,,128.52,,,,,,,,,,,,116.12,,,,,,,,,,,,101.48,,,,,,,,,,,,94.54,,,,,,,,,,,,80.74,,,,,,,,,
長谷工コーポレーション,T1808,,,180.93,,,,,,,,,,,,131.98,,,,,,,,,,,,109.6,,,,,,,,,,,,97.65,,,,,,,,,,,,95.15,,,,,,,,,,,,134.43,,,,,,,,,,,,218.79,,,,,,,,,,,,165.01,,,,,,,,,,,,132.05,,,,,,,,,,,,110.4,,,,,,,,,,,,106.18,,,,,,,,,,,,141.82,,,,,,,,,
松井建設,T1810,,,142.64,,,,,,,,,,,,109.93,,,,,,,,,,,,116.8,,,,,,,,,,,,83.04,,,,,,,,,,,,73.99,,,,,,,,,,,,75.82,,,,,,,,,,,,150.32,,,,,,,,,,,,113.76,,,,,,,,,,,,117.82,,,,,,,,,,,,84.66,,,,,,,,,,,,75.48,,,,,,,,,,,,75,,,,,,,,,
銭高組,T1811,,,151.98,,,,,,,,,,,,156.02,,,,,,,,,,,,138.38,,,,,,,,,,,,137.54,,,,,,,,,,,,156.3,,,,,,,,,,,,107.98,,,,,,,,,,,,146.61,,,,,,,,,,,,151.16,,,,,,,,,,,,134.6,,,,,,,,,,,,133.96,,,,,,,,,,,,152.16,,,,,,,,,,,,105.56,,,,,,,,,
鹿島,T1812,,,365.24,,,,,,,,,,,,312.89,,,,,,,,,,,,229.72,,,,,,,,,,,,183.63,,,,,,,,,,,,182.97,,,,,,,,,,,,144.18,,,,,,,,,,,,299.75,,,,,,,,,,,,262.57,,,,,,,,,,,,207.42,,,,,,,,,,,,177.13,,,,,,,,,,,,173.8,,,,,,,,,,,,146.31,,,,,,,,,
不動テトラ,T1813,,,106.63,,,,,,,,,,,,96.35,,,,,,,,,,,,108.3,,,,,,,,,,,,105.28,,,,,,,,,,,,91.65,,,,,,,,,,,,81.59,,,,,,,,,,,,115.86,,,,,,,,,,,,102.58,,,,,,,,,,,,112.47,,,,,,,,,,,,104.91,,,,,,,,,,,,91.73,,,,,,,,,,,,83.23,,,,,,,,,
大末建設,T1814,,,322.03,,,,,,,,,,,,239.91,,,,,,,,,,,,178.3,,,,,,,,,,,,168.4,,,,,,,,,,,,136.76,,,,,,,,,,,,114.84,,,,,,,,,,,,319.78,,,,,,,,,,,,235.08,,,,,,,,,,,,175.02,,,,,,,,,,,,165.64,,,,,,,,,,,,134.83,,,,,,,,,,,,112.06,,,,,,,,,
鉄建建設,T1815,,,300.36,,,,,,,,,,,,271.46,,,,,,,,,,,,238.36,,,,,,,,,,,,209.58,,,,,,,,,,,,236.3,,,,,,,,,,,,194.29,,,,,,,,,,,,306.82,,,,,,,,,,,,275.57,,,,,,,,,,,,240.15,,,,,,,,,,,,211.71,,,,,,,,,,,,236.84,,,,,,,,,,,,195.23,,,,,,,,,
西松建設,T1820,,,124.22,,,,,,,,,,,,128.38,,,,,,,,,,,,106.98,,,,,,,,,,,,134.5,,,,,,,,,,,,149.56,,,,,,,,,,,,128.42,,,,,,,,,,,,126.97,,,,,,,,,,,,128.65,,,,,,,,,,,,107.08,,,,,,,,,,,,135.37,,,,,,,,,,,,151.24,,,,,,,,,,,,128.6,,,,,,,,,
三井住友建設,T1821,,,697.38,,,,,,,,,,,,453.12,,,,,,,,,,,,318.02,,,,,,,,,,,,271.47,,,,,,,,,,,,265.97,,,,,,,,,,,,257.04,,,,,,,,,,,,583.65,,,,,,,,,,,,419.52,,,,,,,,,,,,308.94,,,,,,,,,,,,268.11,,,,,,,,,,,,262.23,,,,,,,,,,,,260.26,,,,,,,,,
