,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算
日特建設,T1929,,,97.19,,,,,,,,,,,,88.11,,,,,,,,,,,,80.02,,,,,,,,,,,,68.26,,,,,,,,,
北陸電気工事,T1930,,,49.86,,,,,,,,,,,,48.47,,,,,,,,,,,,39.07,,,,,,,,,,,,38.74,,,,,,,,,
ユアテック,T1934,,,68.34,,,,,,,,,,,,67.37,,,,,,,,,,,,63.57,,,,,,,,,,,,64.83,,,,,,,,,
日本リーテック,T1938,,,67.27,,,,,,,,,,,,64.64,,,,,,,,,,,,56.93,,,,,,,,,,,,52.75,,,,,,,,,
四電工,T1939,,,65.34,,,,,,,,,,,,63.33,,,,,,,,,,,,70.21,,,,,,,,,,,,63.54,,,,,,,,,
中電工,T1941,,,20.95,,,,,,,,,,,,23.4,,,,,,,,,,,,22.14,,,,,,,,,,,,23.13,,,,,,,,,
関電工,T1942,,,84.65,,,,,,,,,,,,90.84,,,,,,,,,,,,65.41,,,,,,,,,,,,60.65,,,,,,,,,
きんでん,T1944,,,37.04,,,,,,,,,,,,38.06,,,,,,,,,,,,36.43,,,,,,,,,,,,34.44,,,,,,,,,
東京エネシス,T1945,,,41.5,,,,,,,,,,,,37.55,,,,,,,,,,,,39.99,,,,,,,,,,,,61.58,,,,,,,,,
トーエネック,T1946,,,170.27,,,,,,,,,,,,185.61,,,,,,,,,,,,182.02,,,,,,,,,,,,161.84,,,,,,,,,
弘電社,T1948,,,75.78,,,,,,,,,,,,62.67,,,,,,,,,,,,54.57,,,,,,,,,,,,50.06,,,,,,,,,
住友電設,T1949,,,79.83,,,,,,,,,,,,82.09,,,,,,,,,,,,71.78,,,,,,,,,,,,74.49,,,,,,,,,
日本電設工業,T1950,,,60.75,,,,,,,,,,,,57.36,,,,,,,,,,,,52.51,,,,,,,,,,,,47.08,,,,,,,,,
エクシオグループ,T1951,,,55.61,,,,,,,,,,,,70.3,,,,,,,,,,,,67.17,,,,,,,,,,,,86.01,,,,,,,,,
新日本空調,T1952,,,134.5,,,,,,,,,,,,119.19,,,,,,,,,,,,90.94,,,,,,,,,,,,82.15,,,,,,,,,
九電工,T1959,,,99.67,,,,,,,,,,,,92.08,,,,,,,,,,,,77.14,,,,,,,,,,,,69.17,,,,,,,,,
サンテック,T1960,,,37.57,,,,,,,,,,,,33.44,,,,,,,,,,,,29.16,,,,,,,,,,,,33.38,,,,,,,,,
三機工業,T1961,,,125.88,,,,,,,,,,,,113.01,,,,,,,,,,,,92.04,,,,,,,,,,,,101.2,,,,,,,,,
日揮ホールディングス,T1963,,,76.05,,,,,,,,,,,,46.13,,,,,,,,,,,,44.7,,,,,,,,,,,,59.59,,,,,,,,,
中外炉工業,T1964,,,100.1,,,,,,,,,,,,123.2,,,,,,,,,,,,70.89,,,,,,,,,,,,59.76,,,,,,,,,
テクノ菱和,T1965,,,71.33,,,,,,,,,,,,53.98,,,,,,,,,,,,51.41,,,,,,,,,,,,50.7,,,,,,,,,
高田工業所,T1966,,,174.36,,,,,,,,,,,,147.56,,,,,,,,,,,,159.62,,,,,,,,,,,,149.85,,,,,,,,,
ヤマト,T1967,,,39.31,,,,,,,,,,,,40.93,,,,,,,,,,,,38.6,,,,,,,,,,,,32.54,,,,,,,,,
太平電業,T1968,,,67.79,,,,,,,,,,,,87.19,,,,,,,,,,,,75.34,,,,,,,,,,,,64.4,,,,,,,,,
高砂熱学工業,T1969,,,120.06,,,,,,,,,,,,107.27,,,,,,,,,,,,96.92,,,,,,,,,,,,107.17,,,,,,,,,
三晃金属工業,T1972,,,83.93,,,,,,,,,,,,66.09,,,,,,,,,,,,52.32,,,,,,,,,,,,58.54,,,,,,,,,
朝日工業社,T1975,,,166.78,,,,,,,,,,,,160.71,,,,,,,,,,,,111.13,,,,,,,,,,,,108.65,,,,,,,,,
明星工業,T1976,,,27.36,,,,,,,,,,,,24.04,,,,,,,,,,,,22.63,,,,,,,,,,,,20.14,,,,,,,,,
大気社,T1979,,,66.16,,,,,,,,,,,,58.97,,,,,,,,,,,,48.26,,,,,,,,,,,,44.11,,,,,,,,,
ダイダン,T1980,,,81.53,,,,,,,,,,,,82.17,,,,,,,,,,,,77.31,,,,,,,,,,,,80.46,,,,,,,,,
協和日成,T1981,,,72.13,,,,,,,,,,,,60.46,,,,,,,,,,,,54.53,,,,,,,,,,,,49.04,,,,,,,,,
日比谷総合設備,T1982,,,42.14,,,,,,,,,,,,41.52,,,,,,,,,,,,37.15,,,,,,,,,,,,39.17,,,,,,,,,
神田通信機,T1992,,,82.4,,,,,,,,,,,,74.82,,,,,,,,,,,,83.23,,,,,,,,,,,,72.31,,,,,,,,,
高橋カーテンウォール工業,T1994,,,,,,,,,,,,60.83,,,,,,,,,,,,30.79,,,,,,,,,,,,29.14,,,,,,,,,,,,14.76
暁飯島工業,T1997,,,,,,,,93.07,,,,,,,,,,,,71.79,,,,,,,,,,,,53.99,,,,,,,,,,,,57.5,,,,
サイタホールディングス,T1999,,,,,,149.45,,,,,,,,,,,,126,,,,,,,,,,,,119.04,,,,,,,,,,,,102.08,,,,,,
ロゴスホールディングス,T205A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,,,,
ライジングコーポレーション,T207A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,
カドス・コーポレーション,T211A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.28,,,,,
フクヤ建設,T284A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,
シンコーホールディングス,T312A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
フィル・カンパニー,T3267,,,,,,,,,,,36.59,,,,,,,,,,,,53.31,,,,,,,,,,,,43.14,,,,,,,,,,,,46.36,
ドラフト,T5070,,,505.07,,,,,,,,,,,,172.5,,,,,,,,,95.21,,,,,,,,,,,,98.74,,,,,,,,,,,,98.2
ヴィス,T5071,,,115.58,,,,,,,,,,,,52.33,,,,,,,,,,,,44.5,,,,,,,,,,,,61.85,,,,,,,,,
アートフォースジャパン,T5072,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,-
テスホールディングス,T5074,,,,,,43.41,,,,,,,,,,,,37.54,,,,,,,,,,,,5.57,,,,,,,,,,,,4.79,,,,,,
アップコン,T5075,,,,,,,,,,,,,8.06,,,,,,,,,,,,20.8,,,,,,,,,,,,4.29,,,,,,,,,,,
インフロニア・ホールディングス,T5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33,,,,,,,,,
ハンズ,T5077,,,,,,,,,,,,,,,,,,44.35,,,,,,,,,,,,31.99,,,,,,,,,,,,29.62,,,,,,
セレコーポレーション,T5078,,,,,,,,,,,,,,75.82,,,,,,,,,,,,64.38,,,,,,,,,,,,54.19,,,,,,,,,,
ノバック,T5079,,,,,,,,,,,,,,,,76.94,,,,,,,,,,,,64.83,,,,,,,,,,,,64.93,,,,,,,,
東洋エンジニアリング,T6330,,,1259.51,,,,,,,,,,,,1637.12,,,,,,,,,,,,1277.5,,,,,,,,,,,,1226.32,,,,,,,,,
千代田化工建設,T6366,,,-,,,,,,,,,,,,1734.73,,,,,,,,,,,,1193.04,,,,,,,,,,,,-,,,,,,,,,
レイズネクスト,T6379,,,67.73,,,,,,,,,,,,48.14,,,,,,,,,,,,32.14,,,,,,,,,,,,31.2,,,,,,,,,
ニップン,T2001,,,76.86,,,,,,,,,,,,71.7,,,,,,,,,,,,69.92,,,,,,,,,,,,71.04,,,,,,,,,
日清製粉グループ本社,T2002,,,23.88,,,,,,,,,,,,31.65,,,,,,,,,,,,32.04,,,,,,,,,,,,23.47,,,,,,,,,
日東富士製粉,T2003,,,38.85,,,,,,,,,,,,33.65,,,,,,,,,,,,31.57,,,,,,,,,,,,31.47,,,,,,,,,
昭和産業,T2004,,,97.29,,,,,,,,,,,,95.74,,,,,,,,,,,,108.76,,,,,,,,,,,,117.94,,,,,,,,,
鳥越製粉,T2009,,,,,,,,,,,,22.93,,,,,,,,,,,,19.71,,,,,,,,,,,,22.72,,,,,,,,,,,,21.63
中部飼料,T2053,,,56.26,,,,,,,,,,,,49.57,,,,,,,,,,,,49.69,,,,,,,,,,,,46.77,,,,,,,,,
日和産業,T2055,,,62.16,,,,,,,,,,,,55.39,,,,,,,,,,,,56.56,,,,,,,,,,,,66.87,,,,,,,,,
ヒガシマル,T2058,,,118.41,,,,,,,,,,,,124.02,,,,,,,,,,,,136.79,,,,,,,,,,,,136.8,,,,,,,,,
フィード・ワン,T2060,,,123.6,,,,,,,,,,,,111.95,,,,,,,,,,,,113.03,,,,,,,,,,,,126.65,,,,,,,,,
日本甜菜製糖,T2108,,,47.97,,,,,,,,,,,,51.69,,,,,,,,,,,,50.79,,,,,,,,,,,,57.16,,,,,,,,,
ＤＭ三井製糖,T2109,,,30.61,,,,,,,,,,,,34.26,,,,,,,,,,,,40.63,,,,,,,,,,,,85.48,,,,,,,,,
塩水港精糖,T2112,,,179.23,,,,,,,,,,,,178.03,,,,,,,,,,,,180.57,,,,,,,,,,,,157.31,,,,,,,,,
フジ日本,T2114,,,25.32,,,,,,,,,,,,18.33,,,,,,,,,,,,18.77,,,,,,,,,,,,15.81,,,,,,,,,
ウェルネオシュガー,T2117,,,19.03,,,,,,,,,,,,15.53,,,,,,,,,,,,16.43,,,,,,,,,,,,15.41,,,,,,,,,
森永製菓,T2201,,,89.3,,,,,,,,,,,,89.08,,,,,,,,,,,,74.82,,,,,,,,,,,,75.03,,,,,,,,,
中村屋,T2204,,,69.45,,,,,,,,,,,,66.1,,,,,,,,,,,,62.8,,,,,,,,,,,,61.56,,,,,,,,,
江崎グリコ,T2206,,,53.6,,,,,,,,,52,,,,,,,,,,,,47.72,,,,,,,,,,,,42.29,,,,,,,,,,,,42.95
名糖産業,T2207,,,61.34,,,,,,,,,,,,60.56,,,,,,,,,,,,57.49,,,,,,,,,,,,56.93,,,,,,,,,
ブルボン,T2208,,,68.39,,,,,,,,,,,,60.87,,,,,,,,,,,,54.02,,,,,,,,,,,,56.6,,,,,,,,,
井村屋グループ,T2209,,,68.47,,,,,,,,,,,,51.63,,,,,,,,,,,,33.16,,,,,,,,,,,,23.11,,,,,,,,,
不二家,T2211,,,,,,,,,,,,40.27,,,,,,,,,,,,36.96,,,,,,,,,,,,40.63,,,,,,,,,,,,41.12
山崎製パン,T2212,,,,,,,,,,,,78.66,,,,,,,,,,,,75.95,,,,,,,,,,,,84.99,,,,,,,,,,,,82.44
第一屋製パン,T2215,,,,,,,,,,,,113.57,,,,,,,,,,,,120.73,,,,,,,,,,,,141.38,,,,,,,,,,,,196.43
カンロ,T2216,,,,,,,,,,,,77.04,,,,,,,,,,,,76.99,,,,,,,,,,,,80.42,,,,,,,,,,,,77.74
モロゾフ,T2217,46.96,,,,,,,,,,,,42.72,,,,,,,,,,,,43.28,,,,,,,,,,,,42.87,,,,,,,,,,,
日糧製パン,T2218,,,223.35,,,,,,,,,,,,216.01,,,,,,,,,,,,202.15,,,,,,,,,,,,194.07,,,,,,,,,
亀田製菓,T2220,,,64.74,,,,,,,,,,,,69.34,,,,,,,,,,,,69.92,,,,,,,,,,,,74.86,,,,,,,,,
岩塚製菓,T2221,,,35.64,,,,,,,,,,,,34.11,,,,,,,,,,,,36.25,,,,,,,,,,,,38.15,,,,,,,,,
寿スピリッツ,T2222,,,37.72,,,,,,,,,,,,32.31,,,,,,,,,,,,25.48,,,,,,,,,,,,61.68,,,,,,,,,
コモ,T2224,,,268.86,,,,,,,,,,,,184.16,,,,,,,,,,,,157.52,,,,,,,,,,,,146.56,,,,,,,,,
湖池屋,T2226,,,,,,74.62,,,,,,,,,,,,68.07,,,,,,,,,,,,83.94,,,,,,,,,83.27,,,,,,,,,
カルビー,T2229,,,27.98,,,,,,,,,,,,28.24,,,,,,,,,,,,27.93,,,,,,,,,,,,25.05,,,,,,,,,
森永乳業,T2264,,,217.04,,,,,,,,,,,,192.82,,,,,,,,,,,,181.99,,,,,,,,,,,,187.6,,,,,,,,,
六甲バター,T2266,,,,,,,,,,,,111.45,,,,,,,,,,,,105.43,,,,,,,,,,,,82.54,,,,,,,,,,,,75.9
ヤクルト本社,T2267,,,104.83,,,,,,,,,,,,94.43,,,,,,,,,,,,73.29,,,,,,,,,,,,65.44,,,,,,,,,
Ｂ－Ｒ３１アイスクリーム,T2268,,,,,,,,,,,,91.02,,,,,,,,,,,,78.49,,,,,,,,,,,,85.99,,,,,,,,,,,,76.2
明治ホールディングス,T2269,,,45.06,,,,,,,,,,,,44.44,,,,,,,,,,,,45.09,,,,,,,,,,,,59.08,,,,,,,,,
勝美ジャパン,T226A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.34,
雪印メグミルク,T2270,,,124.98,,,,,,,,,,,,121.89,,,,,,,,,,,,115.43,,,,,,,,,,,,105.99,,,,,,,,,
プリマハム,T2281,,,111.69,,,,,,,,,,,,108.26,,,,,,,,,,,,100.08,,,,,,,,,,,,94.47,,,,,,,,,
日本ハム,T2282,,,131.07,,,,,,,,,,,,147.26,,,,,,,,,,,,146.09,,,,,,,,,,,,135.07,,,,,,,,,
林兼産業,T2286,,,264.87,,,,,,,,,,,,265.3,,,,,,,,,,,,183.98,,,,,,,,,,,,177.01,,,,,,,,,
丸大食品,T2288,,,58.1,,,,,,,,,,,,59.1,,,,,,,,,,,,55.87,,,,,,,,,,,,57.13,,,,,,,,,
福留ハム,T2291,,,209.9,,,,,,,,,,,,271.72,,,,,,,,,,,,264.44,,,,,,,,,,,,317.27,,,,,,,,,
エスフーズ,T2292,,67.83,,,,,,,,,,,,72.01,,,,,,,,,,,,59.04,,,,,,,,,,,,49.97,,,,,,,,,,
滝沢ハム,T2293,,,278.83,,,,,,,,,,,,281.77,,,,,,,,,,,,262.53,,,,,,,,,,,,250.41,,,,,,,,,
柿安本店,T2294,,30.4,,,,,,,,,,,,31.3,,,,,,,,,,,,27.11,,,,,,,,,,,,24.81,,,,,,,,,,
伊藤ハム米久ホールディングス,T2296,,,12.61,,,,,,,,,,,,12.14,,,,,,,,,,,,16.7,,,,,,,,,,,,14.79,,,,,,,,,
トップス,T243A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48,,,
サッポロホールディングス,T2501,,,,,,,,,,,,138.28,,,,,,,,,,,,180.38,,,,,,,,,,,,151.24,,,,,,,,,,,,161.68
アサヒグループホールディングス,T2502,,,,,,,,,,,,112.02,,,,,,,,,,,,177.39,,,,,,,,,,,,147.66,,,,,,,,,,,,126.53
キリンホールディングス,T2503,,,,,,,,,,,,86.74,,,,,,,,,,,,99.53,,,,,,,,,,,,98.28,,,,,,,,,,,,99.64
宝ホールディングス,T2531,,,65.16,,,,,,,,,,,,62,,,,,,,,,,,,69.16,,,,,,,,,,,,82.1,,,,,,,,,
オエノンホールディングス,T2533,,,,,,,,,,,,103.66,,,,,,,,,,,,106.82,,,,,,,,,,,,109.08,,,,,,,,,,,,129.89
養命酒製造,T2540,,,14.09,,,,,,,,,,,,14.48,,,,,,,,,,,,15.17,,,,,,,,,,,,15.25,,,,,,,,,
マルサンアイ,T2551,,,,,,,,,252.91,,,,,,,,,,,,266.78,,,,,,,,,,,,272.62,,,,,,,,,,,,294.79,,,
北海道コカ・コーラボトリング,T2573,,,,,,,,,,,,23.38,,,,,,,,,,,,19.92,,,,,,,,,,,,22.08,,,,,,,,,,,,21.24
コカ・コーラ　ボトラーズジャパ,T2579,,,,,,,,,,,,66,,,,,,,,,,,,71.53,,,,,,,,,,,,54.46,,,,,,,,,,,,46.03
ライフドリンク　カンパニー,T2585,,,,,,,,,,,,,,,2041.69,,,,,,,,,,,,589.12,,,,,,,,,,,,174.42,,,,,,,,,
フルッタフルッタ,T2586,,,-,,,,,,,,,,,,479.46,,,,,,,,,,,,72.78,,,,,,,,,,,,15.77,,,,,,,,,
サントリー食品インターナショナ,T2587,,,,,,,,,,,,59.03,,,,,,,,,,,,59.79,,,,,,,,,,,,52.07,,,,,,,,,,,,51.82
プレミアムウォーターホールディ,T2588,,,165.89,,,,,,,,,,,,149.3,,,,,,,,,,,,256.07,,,,,,,,,,,,254.16,,,,,,,,,
ダイドーグループホールディング,T2590,37.23,,,,,,,,,,,,40.62,,,,,,,,,,,,48.8,,,,,,,,,,,,52.54,,,,,,,,,,,
伊藤園,T2593,,,,89.42,,,,,,,,,,,,80.21,,,,,,,,,,,,97.08,,,,,,,,,,,,78.25,,,,,,,,
キーコーヒー,T2594,,,35.59,,,,,,,,,,,,35.59,,,,,,,,,,,,41.88,,,,,,,,,,,,41.16,,,,,,,,,
ユニカフェ,T2597,,,,,,,,,,,,77.08,,,,,,,,,,,,117.33,,,,,,,,,,,,118.82,,,,,,,,,,,,123.16
日清オイリオグループ,T2602,,,89.16,,,,,,,,,,,,97.41,,,,,,,,,,,,100.93,,,,,,,,,,,,124.2,,,,,,,,,
不二製油,T2607,,,98.91,,,,,,,,,,,,94.13,,,,,,,,,,,,90.29,,,,,,,,,,,,93.57,,,,,,,,,
かどや製油,T2612,,,33.08,,,,,,,,,,,,34.19,,,,,,,,,,,,21.57,,,,,,,,,,,,24.17,,,,,,,,,
Ｊ－オイルミルズ,T2613,,,73.67,,,,,,,,,,,,69.34,,,,,,,,,,,,70.75,,,,,,,,,,,,74.94,,,,,,,,,
キッコーマン,T2801,,,140.1,,,,,,,,,,,,154.02,,,,,,,,,,,,156.84,,,,,,,,,,,,194.87,,,,,,,,,
味の素,T2802,,,198.24,,,,,,,,,,,,225.05,,,,,,,,,,,,203.9,,,,,,,,,,,,176.76,,,,,,,,,
ブルドックソース,T2804,,,23.49,,,,,,,,,,,,21.74,,,,,,,,,,,,22.73,,,,,,,,,,,,38.87,,,,,,,,,
エスビー食品,T2805,,,129.97,,,,,,,,,,,,123.25,,,,,,,,,,,,101.68,,,,,,,,,,,,90.04,,,,,,,,,
ユタカフーズ,T2806,,,18.07,,,,,,,,,,,,15.83,,,,,,,,,,,,16.41,,,,,,,,,,,,15.55,,,,,,,,,
キユーピー,T2809,,,,,,,,,,,69.41,,,,,,,,,,,,60.52,,,,,,,,,,,,68.01,,,,,,,,,,,,59.75,
ハウス食品グループ本社,T2810,,,20.89,,,,,,,,,,,,14.7,,,,,,,,,,,,15.34,,,,,,,,,,,,15.13,,,,,,,,,
カゴメ,T2811,,,,,,,,,,,,56.03,,,,,,,,,,,,74.44,,,,,,,,,,,,51.37,,,,,,,,,,,,53.46
和弘食品,T2813,,,80.74,,,,,,,,,,,,127.5,,,,,,,,,,,,130.78,,,,,,,,,,,,130.53,,,,,,,,,
佐藤食品工業,T2814,,,12.34,,,,,,,,,,,,8.43,,,,,,,,,,,,9.1,,,,,,,,,,,,8.43,,,,,,,,,
アリアケジャパン,T2815,,,17.76,,,,,,,,,,,,9.12,,,,,,,,,,,,10.58,,,,,,,,,,,,10.5,,,,,,,,,
ダイショー,T2816,,,72.24,,,,,,,,,,,,73.53,,,,,,,,,,,,76.28,,,,,,,,,,,,75.04,,,,,,,,,
ピエトロ,T2818,,,65.96,,,,,,,,,,,,63.7,,,,,,,,,,,,66.76,,,,,,,,,,,,65.58,,,,,,,,,
エバラ食品工業,T2819,,,53.63,,,,,,,,,,,,47.93,,,,,,,,,,,,50.26,,,,,,,,,,,,43.23,,,,,,,,,
やまみ,T2820,,,,,,106.95,,,,,,,,,,,,118.92,,,,,,,,,,,,88.21,,,,,,,,,,,,74.62,,,,,,
アヲハタ,T2830,,,,,,,,,,,66.87,,,,,,,,,,,,55.26,,,,,,,,,,,,39.42,,,,,,,,,,,,37.29,
はごろもフーズ,T2831,,,75.7,,,,,,,,,,,,80.32,,,,,,,,,,,,76.39,,,,,,,,,,,,76.45,,,,,,,,,
ニチレイ,T2871,,,134.62,,,,,,,,,,,,91.75,,,,,,,,,,,,85.37,,,,,,,,,,,,91.51,,,,,,,,,
セイヒョー,T2872,,96.78,,,,,,,,,,,,137.98,,,,,,,,,,,,97.04,,,,,,,,,,,,90.35,,,,,,,,,,
東洋水産,T2875,,,45.76,,,,,,,,,,,,47.7,,,,,,,,,,,,44.27,,,,,,,,,,,,43.4,,,,,,,,,
デルソーレ,T2876,,,122.82,,,,,,,,,,,,114.24,,,,,,,,,,,,96.66,,,,,,,,,,,,78.16,,,,,,,,,
日東ベスト,T2877,,,209.35,,,,,,,,,,,,182.99,,,,,,,,,,,,165.81,,,,,,,,,,,,166,,,,,,,,,
イートアンドホールディングス,T2882,,,151.05,,,,,,,,,,,,157.07,,,,,,,,,,,55.29,,,,,,,,,,,,81.28,,,,,,,,,,
大冷,T2883,,,60.79,,,,,,,,,,,,37.27,,,,,,,,,,,,31.33,,,,,,,,,,,,32.91,,,,,,,,,
ヨシムラ・フード・ホールディン,T2884,,322.94,,,,,,,,,,,,536.74,,,,,,,,,,,,349.35,,,,,,,,,,,,294.9,,,,,,,,,,
日本食品化工,T2892,,,84.66,,,,,,,,,,,,84.63,,,,,,,,,,,,81.76,,,,,,,,,,,,88.49,,,,,,,,,
石井食品,T2894,,,121.61,,,,,,,,,,,,103.5,,,,,,,,,,,,134.99,,,,,,,,,,,,124.54,,,,,,,,,
日清食品ホールディングス,T2897,,,54.29,,,,,,,,,,,,62.12,,,,,,,,,,,,65.38,,,,,,,,,,,,69.48,,,,,,,,,
ウェルディッシュ,T2901,,,44.89,,,,,,,,,,,,-,,,,,,,,,,,,139.84,,,,,,,,,,,,79.24,,,,,,,,,
太陽化学,T2902,,,26.43,,,,,,,,,,,,23.09,,,,,,,,,,,,24.4,,,,,,,,,,,,22.02,,,,,,,,,
シノブフーズ,T2903,,,139.37,,,,,,,,,,,,139.16,,,,,,,,,,,,131.59,,,,,,,,,,,,122.92,,,,,,,,,
一正蒲鉾,T2904,,,,,,136.63,,,,,,,,,,,,100.47,,,,,,,,,,,,65.07,,,,,,,,,,,,84.98,,,,,,
あじかん,T2907,,,104.34,,,,,,,,,,,,87.65,,,,,,,,,,,,77.54,,,,,,,,,,,,74.53,,,,,,,,,
フジッコ,T2908,,,19.08,,,,,,,,,,,,17.69,,,,,,,,,,,,19.27,,,,,,,,,,,,15.45,,,,,,,,,
ロック・フィールド,T2910,,,,21.44,,,,,,,,,,,,19.75,,,,,,,,,,,,25.25,,,,,,,,,,,,25.39,,,,,,,,
旭松食品,T2911,,,48.91,,,,,,,,,,,,41.2,,,,,,,,,,,,34.87,,,,,,,,,,,,26.67,,,,,,,,,
日本たばこ産業,T2914,,,,,,,,,,,,84.54,,,,,,,,,,,,86.98,,,,,,,,,,,,85.1,,,,,,,,,,,,72.73
ケンコーマヨネーズ,T2915,,,81.95,,,,,,,,,,,,58.45,,,,,,,,,,,,49.49,,,,,,,,,,,,45.38,,,,,,,,,
仙波糖化工業,T2916,,,98.26,,,,,,,,,,,,90.77,,,,,,,,,,,,81.46,,,,,,,,,,,,72.35,,,,,,,,,
大森屋,T2917,,,,,,,,,24.25,,,,,,,,,,,,24.58,,,,,,,,,,,,29.22,,,,,,,,,,,,30.22,,,
わらべや日洋ホールディングス,T2918,,6.06,,,,,,,,,,,,3.58,,,,,,,,,,,,9.07,,,,,,,,,,,,10.08,,,,,,,,,,
マルタイ,T2919,,,24.78,,,,,,,,,,,,26.18,,,,,,,,,,,,26.62,,,,,,,,,,,,46.16,,,,,,,,,
なとり,T2922,,,101.26,,,,,,,,,,,,86.96,,,,,,,,,,,,76.94,,,,,,,,,,,,79.71,,,,,,,,,
サトウ食品,T2923,,,,121.99,,,,,,,,,,,,130.33,,,,,,,,,,,,107.51,,,,,,,,,,,,114.36,,,,,,,,
イフジ産業,T2924,,,91.56,,,,,,,,,,,,74.82,,,,,,,,,,,,65.38,,,,,,,,,,,,56.56,,,,,,,,,
篠崎屋,T2926,,,,,,,,,34.9,,,,,,,,,,,,31.41,,,,,,,,,,,,28.98,,,,,,,,,,,,27.33,,,
ＡＦＣ－ＨＤアムスライフサイエ,T2927,,,,,,,,69.18,,,,,,,,,,,,65.03,,,,,,,,,,,,164.36,,,,,,,,,,,,172.09,,,,
ファーマフーズ,T2929,,,,,,,105.33,,,,,,,,,,,,109.14,,,,,,,,,,,,140.49,,,,,,,,,,,,194.84,,,,,
ユーグレナ,T2931,,,,,,,,,56.28,,,,,,,,,,,,61.07,,,,,,,,,,,,,,,24.88,,,,,,,,,,,,24.87
ＳＴＩフードホールディングス,T2932,,,,,,,,,,,,306.66,,,,,,,,,,,,161.72,,,,,,,,,,,,83.77,,,,,,,,,,,,65.88
紀文食品,T2933,,,602.45,,,,,,,,,,,,546.62,,,,,,,,,,,,399.35,,,,,,,,,,,,262.02,,,,,,,,,
ジェイフロンティア,T2934,,,,,156.11,,,,,,,,,,,,141.38,,,,,,,,,,,,104.74,,,,,,,,,,,,26.54,,,,,,,
ベースフード,T2936,,,,,,,,,,,,,,,,,,,,,,,,,,275.94,,,,,,,,,,,,146.97,,,,,,,,,,
サンクゼール,T2937,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.31,,,,,,,,,,,,390.17,,,,,,,,,
オカムラ食品工業,T2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.35,,,,,,,,,,,,328.76,,,,,,
ＪＦＬＡホールディングス,T3069,,,109.65,,,,,,,,,,,,158.81,,,,,,,,,,,,211.09,,,,,,,,,,,,213.44,,,,,,,,,
ミヨシ油脂,T4404,,,,,,,,,,,,112.38,,,,,,,,,,,,103.75,,,,,,,,,,,,110.38,,,,,,,,,,,,144
理研ビタミン,T4526,,,75.85,,,,,,,,,,,,111.28,,,,,,,,,,,,142.57,,,,,,,,,,,,58.51,,,,,,,,,
片倉工業,T3001,,,,,,,,,,,,168.48,,,,,,,,,,,,177.18,,,,,,,,,,,,160.7,,,,,,,,,,,,157.23
グンゼ,T3002,,,35.63,,,,,,,,,,,,35.52,,,,,,,,,,,,26.36,,,,,,,,,,,,26.31,,,,,,,,,
東洋紡,T3101,,,156.43,,,,,,,,,,,,160.21,,,,,,,,,,,,171.8,,,,,,,,,,,,186.11,,,,,,,,,
ユニチカ,T3103,,,349.75,,,,,,,,,,,,367.06,,,,,,,,,,,,334.92,,,,,,,,,,,,326.79,,,,,,,,,
富士紡ホールディングス,T3104,,,30.05,,,,,,,,,,,,31.21,,,,,,,,,,,,29.22,,,,,,,,,,,,28.78,,,,,,,,,
クラボウ,T3106,,,61.55,,,,,,,,,,,,61.49,,,,,,,,,,,,58.01,,,,,,,,,,,,64.67,,,,,,,,,
シキボウ,T3109,,,170.31,,,,,,,,,,,,171.12,,,,,,,,,,,,168.54,,,,,,,,,,,,157.8,,,,,,,,,
オーミケンシ,T3111,,,348.54,,,,,,,,,,,,640.92,,,,,,,,,,,,413.83,,,,,,,,,,,,496.36,,,,,,,,,
サイボー,T3123,,,96.39,,,,,,,,,,,,113.15,,,,,,,,,,,,198.54,,,,,,,,,,,,221.26,,,,,,,,,
日本毛織,T3201,,,,,,,,,,,30.34,,,,,,,,,,,,25.61,,,,,,,,,,,,26.33,,,,,,,,,,,,26.21,
