,code,îNî≈,åéïΩãœécã∆éûä‘,óLãxéÊìæó¶/ëOä˙,ä«óùêEÅEèóê´î‰ó¶,ïΩãœîNóÓçáåv/ëOä˙,fusaiRate,é©å»ìsçáó£êEó¶,ÉÅÉìÉ^ÉãÉwÉãÉXãxêEé“ó¶,ïΩãœîNä‘ããó^/ëOä˙ÅiëŒêîÅj,è]ã∆àıêîçáåv/ëOä˙ÅiëŒêîÅj
873,4971,2021,17.3,73.7,20.5,42.1,24.09,0.021645021645021644,0.0,6.844481214230671,2.3636119798921444
874,4985,2019,9.5,63.3,5.3,42.5,99.09,0.012728719172633254,0.0031821797931583136,6.809817723367726,3.0993352776859577
875,4985,2020,10.4,74.3,6.5,42.4,99.34,0.00865460267505901,0.003147128245476003,6.816932173518162,3.104145550554008
876,4985,2021,11.0,73.0,6.7,42.9,78.11,0.019762845849802372,0.003952569169960474,6.8097472624168685,3.1020905255118367
877,4967,2018,13.3,57.7,7.0,40.3,42.54,0.01062959934587081,0.006541291905151268,6.8101999110707805,3.0874264570362855
878,4967,2019,10.4,61.8,7.3,40.3,38.15,0.018942383583267563,0.011049723756906077,6.81557728348283,3.1027766148834415
879,4967,2020,10.6,67.2,9.6,40.9,35.79,0.021545319465081723,0.0029717682020802376,6.838529735433411,3.1290450598879582
880,4967,2021,12.1,70.9,8.5,40.4,31.62,0.01485148514851485,0.003536067892503536,6.833371598799079,3.150449409460881
881,5741,2019,32.0,59.0,1.6,40.2,205.07,0.031217116801122415,0.008768853034023149,6.838161984552634,3.45499721730946
882,5741,2020,29.9,56.1,3.4,39.9,187.01,0.03456536618754278,0.01403148528405202,6.822984426242897,3.465680211598278
883,5741,2021,27.2,64.8,3.7,40.1,191.85,0.03149339654588554,0.014222824246528954,6.81518311813288,3.4702634469650784
884,3434,2020,13.8,52.8,1.2,41.5,116.68,0.034722222222222224,0.006944444444444444,6.78668137586739,2.635483746814912
885,3434,2021,9.5,58.6,1.1,42.9,107.29,0.026066350710900472,0.009478672985781991,6.78152639444688,2.625312450961674
886,3955,2017,21.5,49.5,1.9,40.2,44.13,0.033962264150943396,0.010062893081761006,6.733638961143652,2.9003671286564705
887,3955,2018,19.8,47.1,2.0,40.6,38.86,0.0364321608040201,0.008793969849246231,6.728409546722967,2.900913067737669
888,3955,2019,16.4,52.5,2.5,41.0,39.61,0.04469987228607918,0.006385696040868455,6.728096619800527,2.8937617620579434
889,5440,2017,14.7,59.9,1.4,38.6,18.05,0.025174825174825177,0.0,6.817781735765516,2.8543060418010806
890,4240,2017,1.6,39.3,9.1,42.7,9.46,0.09523809523809523,0.0,6.49734438101758,1.7993405494535817
891,4240,2018,2.2,43.4,0.0,43.3,9.87,0.125,0.0,6.563599728881531,1.7481880270062005
892,4240,2019,5.8,44.6,0.0,43.9,9.94,0.05084745762711865,0.0,6.566083784167996,1.7708520116421442
893,4240,2020,8.4,48.0,0.0,43.4,9.56,0.05714285714285714,0.0,6.577376891917014,1.845098040014257
894,1712,2017,36.4,42.5,0.0,40.7,44.61,0.02727272727272727,0.00909090909090909,6.829070671083102,2.041392685158225
895,1712,2018,33.4,55.8,5.3,41.2,68.32,0.007246376811594203,0.014492753623188406,6.80635474234308,2.1398790864012365
896,5742,2017,17.8,44.4,0.0,39.9,72.82,0.05714285714285714,0.0,6.671358003443491,2.2430380486862944
897,5742,2018,17.8,50.0,0.0,40.2,80.36,0.04371584699453552,0.0,6.73029766209715,2.2624510897304293
898,5742,2019,20.5,50.9,3.4,38.6,69.49,0.04205607476635514,0.0,6.695306522431802,2.330413773349191
899,5742,2020,13.1,47.2,3.3,38.3,58.71,0.028925619834710745,0.004132231404958678,6.646109521978848,2.383815365980431
900,5742,2021,11.9,71.4,2.9,37.8,73.21,0.07851239669421488,0.0,6.6464037262230695,2.383815365980431
901,4925,2018,1.7,56.7,45.0,36.2,61.37,0.056485355648535567,0.010460251046025104,6.565212789020669,2.6794278966121188
902,4925,2019,1.1,53.6,45.0,37.9,41.18,0.09746588693957114,0.011695906432748537,6.573060722971425,2.7101173651118162
903,4925,2020,3.1,62.3,50.0,37.6,42.02,0.1746641074856046,0.013435700575815739,6.571390387712226,2.7168377232995247
904,4925,2021,3.4,80.9,63.5,37.3,52.1,0.09867172675521822,0.013282732447817837,6.572528559908051,2.7218106152125467
905,2613,2017,16.1,68.6,1.3,43.0,103.38,0.011603375527426161,0.004219409282700422,6.825230284061269,2.976808337338066
906,2613,2018,16.3,64.9,3.9,43.2,87.3,0.008394543546694649,0.0031479538300104933,6.858765352762414,2.979092900638326
907,2613,2019,16.8,63.0,5.0,43.1,73.67,0.014213197969543147,0.0020304568527918783,6.836622511493146,2.9934362304976116
908,2613,2020,17.6,69.7,5.2,43.5,69.34,0.015810276679841896,0.001976284584980237,6.856453367281829,3.0051805125037805
909,2613,2021,17.9,79.1,5.8,43.2,70.75,0.017324350336862367,0.0009624639076034649,6.860757123081542,3.016615547557177
910,1718,2017,13.8,29.7,6.7,40.3,106.84,0.07172995780590717,0.004219409282700422,6.7280051512461085,2.374748346010104
911,1718,2018,12.0,23.8,6.7,41.7,100.8,0.06909090909090909,0.0036363636363636364,6.763264802962357,2.439332693830263
912,1718,2019,11.2,34.0,7.7,41.8,80.78,0.061371841155234655,0.0036101083032490976,6.722292192480998,2.4424797690644486
913,1718,2020,18.8,42.3,6.5,42.0,55.15,0.07037037037037037,0.0,6.739484210908219,2.4313637641589874
914,1718,2021,8.6,48.8,7.1,41.9,54.53,0.06498194945848375,0.0036101083032490976,6.766908804754526,2.4424797690644486
915,1721,2017,28.5,77.8,0.5,43.5,29.67,0.013783597518952447,0.006547208821502412,6.84793702983968,3.4626974081017172
916,1721,2018,32.1,45.5,0.9,43.7,20.29,0.008617718028266115,0.006549465701482247,6.855509100755867,3.4625477288026643
917,1721,2019,28.4,44.4,1.5,44.2,18.45,0.009490333919156414,0.007029876977152899,6.856352056512636,3.45408227073109
918,1721,2020,23.7,53.3,1.7,44.6,20.03,0.007694998251136761,0.0027981811822315496,6.856436987488237,3.456214155357989
919,1721,2021,23.2,55.0,2.3,44.9,29.09,0.014214641080312722,0.0031982942430703624,6.8607009250790565,3.449324093098727
920,1720,2019,37.7,41.7,0.2,45.8,193.25,0.015766653527788728,0.007094994087504927,6.975264216634061,3.404320467221731
921,1720,2020,35.7,43.3,0.1,45.8,136.71,0.015457788347205707,0.006341656757827983,6.971220537628217,3.4019172505175748
922,1720,2021,33.0,57.0,0.0,45.5,128.97,0.020186335403726708,0.005434782608695652,6.975746362749596,3.4109458586877746
923,3436,2021,12.6,86.1,1.3,43.1,91.47,0.008791760864104497,0.005023863350916855,6.817942783919193,3.599992177584098
924,4568,2017,15.8,60.1,5.3,43.0,64.86,0.0072992700729927005,0.00384172109104879,7.03834336499807,3.716504163773217
925,4568,2018,14.8,55.9,5.9,43.4,66.55,0.004333898624458263,0.003580177124552478,7.054428114500838,3.7248490876293854
926,4568,2019,14.9,58.4,6.5,43.7,69.24,0.006720179204778794,0.003920104536120963,7.042939608030694,3.7289216463728594
927,4568,2020,14.2,64.6,7.2,44.0,64.91,0.009066183136899365,0.0032638259292837716,7.040570221702457,3.7415455167762093
928,4568,2021,12.7,71.4,7.9,44.2,67.76,0.0033928571428571428,0.0025,7.051801587312267,3.7481880270062002
929,4188,2018,18.1,67.6,7.7,43.2,288.35,0.012237762237762238,0.004922708870077291,6.890898256845952,4.337179625409834
930,4188,2019,20.8,65.4,8.0,43.1,269.33,0.009416628387689481,0.00707395498392283,6.917213536128668,4.337858429041094
931,4188,2020,21.4,74.6,3.1,42.7,368.8,0.011177109280194162,0.00472632049562496,6.919870453626489,4.194708551575123
932,4188,2021,23.3,72.6,6.6,43.1,411.91,0.00800379439141519,0.0034386672200154146,6.898403399350264,4.2270378449302255
933,1605,2017,14.0,71.7,2.0,39.4,30.52,0.00648508430609598,0.0038910505836575876,6.969939871611039,3.188084373714938
934,1605,2018,19.8,78.2,2.6,39.4,22.48,0.017384731670445956,0.0022675736961451248,6.963799864688831,3.1215598441875008
935,1605,2019,18.2,79.7,2.8,39.6,32.92,0.010560519902518278,0.011372867587327376,6.965061650236647,3.090258052931316
936,1605,2020,18.2,81.7,3.1,39.5,33.7,0.01507537688442211,0.01423785594639866,6.961465043393448,3.0770043267933502
937,1605,2021,18.2,77.3,3.3,39.3,43.23,0.015715467328370553,0.01488833746898263,6.96471189081341,3.0824263008607717
938,2269,2018,12.5,56.8,2.2,39.7,45.25,0.013972055888223553,0.0011741223435481978,6.885899569719637,3.9302866472455196
939,2269,2019,12.8,63.8,2.5,39.1,45.06,0.017100023424689623,0.0021082220660576245,6.890141683783506,3.931356150467928
940,2269,2020,13.0,67.0,2.9,39.1,44.44,0.015998315966740343,0.0032628144405852017,6.896068368736215,3.9777693180915743
941,2269,2021,12.1,71.6,3.3,40.4,45.09,0.017013632040579096,0.004121314593680651,6.898384960688038,3.976028840091126
942,2270,2017,15.9,65.2,2.5,39.3,152.25,0.014975041597337771,0.003993344425956739,6.818062705517849,3.4778444763387584
943,2270,2018,15.6,65.3,3.2,39.7,136.61,0.014507088691064951,0.0023079459281239697,6.841096561378665,3.4818724103106633
944,2270,2019,14.2,73.2,3.7,40.9,124.98,0.0140485312899106,0.0031928480204342275,6.8482843433264,3.495821753385906
945,2270,2020,13.3,80.8,4.2,40.0,121.89,0.019138755980861243,0.003189792663476874,6.85082849035957,3.496237545166735
946,2270,2021,17.2,80.7,5.3,40.0,115.43,0.01940203562340967,0.0019083969465648854,6.852931376447854,3.4974825373673704
947,2882,2019,33.0,42.2,8.8,35.0,151.05,0.1746031746031746,0.0,6.736492036554276,2.5774917998372255
948,4577,2019,19.0,60.2,14.0,38.2,67.36,0.01353637901861252,0.001692047377326565,6.709145846987407,2.7715874808812555
949,4577,2020,18.8,65.2,14.3,38.5,50.85,0.02037351443123939,0.001697792869269949,6.711038987162772,2.7701152947871015
950,4577,2021,15.8,66.0,14.8,38.5,49.59,0.020833333333333332,0.008012820512820512,6.725592978378092,2.795184589682424
951,5020,2018,19.5,80.0,1.0,43.1,116.52,0.008749189889825017,0.01134154244977317,7.043631417884678,3.7904259173911106
952,5020,2019,23.4,86.4,2.6,42.3,108.53,0.018078572256344884,0.011125275234673774,7.08368389635508,3.9359604689891663
953,5020,2020,23.9,94.1,2.8,42.7,127.58,0.03183290517145091,0.011616218027476824,7.080898845540327,3.951968584492911
954,1417,2017,27.2,53.8,2.1,41.9,64.24,0.023228803716608595,0.01084010840108401,6.812439717477316,3.412124406173317
955,1417,2018,25.2,53.3,2.7,41.9,69.54,0.019252984212552945,0.007701193685021178,6.806331204275104,3.4144719496293026
956,1417,2019,24.6,57.1,3.4,42.3,46.48,0.023782125047947834,0.006137322593018795,6.819324693102744,3.416141031168329
957,1417,2020,23.6,64.7,2.9,42.6,46.17,0.017325800376647833,0.0064030131826741995,6.829465236020037,3.4240645254174877
958,1417,2021,25.7,65.3,2.9,43.1,48.64,0.019882179675994108,0.007363770250368188,6.825541200294021,3.433929765608464
959,4927,2017,17.5,53.8,28.3,41.8,97.05,0.07344632768361582,0.0022598870056497176,6.79175771743156,2.9469432706978256
960,4927,2018,18.4,58.2,26.9,40.3,90.34,0.04772475027746948,0.004439511653718091,6.803450833355753,2.954724790979063
961,4927,2019,11.8,50.6,28.9,41.8,108.53,0.06818181818181818,0.0,6.877846218141322,2.12057393120585
962,4927,2020,11.1,58.9,32.6,43.0,80.15,0.06299212598425197,0.0,6.912440849682246,2.103803720955957
963,4927,2021,11.9,66.7,27.8,44.0,84.24,0.0273972602739726,0.00684931506849315,6.894051860387008,2.164352855784437
964,4189,2019,17.3,84.4,4.7,40.3,165.6,0.016666666666666666,0.0016666666666666668,6.858717614860292,2.7781512503836434
965,4189,2020,19.6,85.8,4.1,40.3,153.13,0.019639934533551555,0.0,6.889749775264038,2.786041210242554
966,4189,2021,19.7,77.5,3.9,39.8,122.15,0.021244309559939303,0.0015174506828528073,6.886095732437747,2.8188854145940097
967,5703,2018,18.0,60.1,2.3,37.4,107.58,0.021024258760107817,0.0005390835579514825,6.744307381115481,3.268343913951065
968,5703,2019,20.2,61.1,2.5,37.6,102.43,0.025830258302583026,0.0031628887717448603,6.736336892264327,3.2780673308886628
969,5703,2020,16.2,63.5,2.6,37.6,99.51,0.013691683569979716,0.004056795131845842,6.725159701256314,3.2949069106051923
970,4929,2019,19.4,28.8,16.0,33.0,22.15,0.0,0.0,6.754431363655493,2.0863598306747484
971,4929,2020,15.0,49.3,13.8,33.7,20.19,0.07751937984496124,0.0,6.7794502349199615,2.110589710299249
972,4929,2021,16.1,53.5,11.1,34.6,24.29,0.2231404958677686,0.024793388429752067,6.768997891296338,2.0827853703164503
973,2931,2021,22.5,74.2,22.4,38.5,61.07,0.10382513661202186,0.00546448087431694,6.768268016451548,2.2624510897304293
974,4980,2019,21.1,54.5,2.2,43.4,91.78,0.03470031545741325,0.004416403785488959,6.861733889602581,3.2000292665537704
975,4980,2020,22.0,67.2,2.7,43.6,87.81,0.021834061135371178,0.007485963817841547,6.84241488678778,3.204933522354145
976,4980,2021,19.4,68.4,2.8,43.9,90.73,0.019326683291770574,0.007481296758104738,6.8232845588768996,3.2052043639481447
977,2060,2017,14.7,44.6,0.6,36.8,136.43,0.025896414342629483,0.0099601593625498,6.789055222362939,2.7007037171450192
978,2060,2020,10.7,50.2,1.4,38.6,111.95,0.03621730382293763,0.006036217303822937,6.827627704767433,2.696356388733332
979,2060,2021,8.9,55.7,1.6,39.3,113.03,0.033073929961089495,0.0038910505836575876,6.821775467183463,2.710963118995276
980,1446,2021,19.6,77.3,0.0,42.0,118.54,0.13559322033898305,0.0,6.735189719751524,1.7708520116421442
981,1332,2022,16.7,69.4,6.0,42.7,217.1,0.011226944667201283,0.0056134723336006415,6.90336459141725,3.0958664534785427
982,1333,2022,16.3,41.6,4.5,41.6,278.47,0.019867549668874173,0.007826610475617099,6.843589040030099,3.2203696324513946
983,1662,2022,18.7,73.3,6.2,40.7,25.21,0.020277481323372464,0.008537886872998933,6.945503691645459,2.971739590887778
984,1605,2022,21.3,65.0,2.5,40.1,44.18,0.024926686217008796,0.008064516129032258,6.958065520385119,3.13481437032046
985,1852,2022,26.3,45.9,0.5,44.2,100.85,0.02269170579029734,0.002347417840375587,6.919677214616015,3.1065308538223815
986,1869,2022,34.1,61.8,0.6,40.9,64.37,0.008875739644970414,0.008875739644970414,6.926136571067449,3.0060379549973173
987,1899,2022,35.8,60.3,0.2,44.1,66.27,0.03943044906900329,0.004381161007667032,6.926867758905401,2.960470777534299
988,1813,2022,27.2,55.2,3.9,46.0,70.3,0.01643489254108723,0.0,6.878451820197627,2.8981764834976764
989,1718,2022,8.6,60.3,9.3,42.0,82.96,0.09782608695652174,0.0,6.735890513543401,2.4409090820652177
990,1963,2022,18.8,60.2,2.3,44.4,59.59,0.26618705035971224,0.039568345323741004,6.924752564178105,2.444044795918076
991,1890,2022,33.8,44.8,0.6,43.0,93.87,0.023360964581763375,0.00452147701582517,6.905041008947146,3.1228709228644354
992,1835,2022,29.8,73.1,1.3,40.8,43.33,0.017533606078316773,0.004091174751607247,6.92997977407582,3.2332500095411003
993,1720,2022,27.0,57.6,0.2,45.2,174.52,0.01795949560565533,0.008024455483377914,6.93443411029518,3.417803722639881
994,1808,2022,32.0,64.9,4.2,41.3,149.24,0.01272055806319245,0.009848173984407058,6.96556841442184,3.386855529184724
995,1975,2022,42.6,51.3,0.5,44.8,108.65,0.01680672268907563,0.007352941176470588,6.90287941169953,2.9786369483844743
996,1941,2022,31.4,61.8,3.5,39.4,23.13,0.0184194890077243,0.0053475935828877,6.8667054195031305,3.527114111639805
997,1964,2022,18.2,56.3,0.9,43.8,59.76,0.024498886414253896,0.0022271714922048997,6.9116257549195,2.6522463410033232
998,1925,2022,24.2,59.6,4.5,39.1,121.99,0.03459828226838034,0.004568435158676981,6.9384320568893605,4.215293798186514
999,1802,2022,39.0,56.0,9.3,42.6,149.0,0.008073559093967257,0.0008970621215519175,7.01371996866228,3.9502674680135885
1000,1822,2022,50.0,42.8,1.7,45.0,120.46,0.02318840579710145,0.002898550724637681,6.905003176863757,3.0149403497929366
1001,1801,2022,41.6,46.5,5.1,42.9,150.35,0.012599160055996267,0.002916472235184321,6.993465020842458,3.933082162369791
1002,1979,2022,32.8,57.2,2.2,43.1,44.11,0.012953367875647668,0.012953367875647668,7.032725427879172,3.188647295999717
1003,1928,2022,24.4,45.9,2.6,43.0,80.93,0.02129918386304824,0.0033839824829142062,6.899124472133398,4.178142069837744
1004,1820,2022,34.6,48.3,0.3,44.4,212.56,0.014844315713251267,0.004706734250543085,6.937623493978609,3.4412236742426123
1005,1803,2022,32.1,52.0,3.1,44.3,150.21,0.009624547360396416,0.0024776062511911567,6.9873086737311825,4.02094105986232
1006,1952,2022,30.4,52.0,1.4,44.4,82.15,0.02207911683532659,0.006439742410303588,6.930891953077584,3.0362295440862948
1007,1810,2022,21.8,42.1,1.4,44.6,60.3,0.043184885290148446,0.0,6.856726111855751,2.869818207979328
1008,1949,2022,33.8,55.9,1.0,43.8,74.49,0.0125,0.013125,6.905618349820899,3.2041199826559246
1009,1812,2022,42.0,44.4,2.9,44.1,150.27,0.00938790837401427,0.0017524095631493302,7.0550638510346255,3.9024924211586036
1010,1961,2022,29.9,54.5,0.8,43.2,101.2,0.0087890625,0.0048828125,6.942057336445373,3.3113299523037933
1011,1821,2022,39.6,48.3,2.2,46.0,347.34,0.014089347079037801,0.003436426116838488,6.936312633662193,3.4638929889859074
1012,1969,2022,44.9,59.1,1.5,42.0,107.17,0.019376181474480152,0.007561436672967864,6.913071740309251,3.325515663363148
1013,1948,2022,24.8,55.9,1.9,44.8,50.06,0.022108843537414966,0.006802721088435374,6.8116841019533165,2.7693773260761385
1014,1893,2022,23.9,48.4,3.5,42.1,226.1,0.018056467498358503,0.002954694681549573,6.9435089097101965,3.4837298990000236
1015,1861,2022,24.4,44.7,3.7,44.4,127.29,0.017938931297709924,0.0026717557251908397,6.904298249089861,3.4183012913197452
1016,1833,2022,27.7,48.9,3.0,42.6,87.05,0.019305019305019305,0.008204633204633204,6.969524751923768,3.3163897510731952
1017,1417,2022,24.5,62.1,2.8,43.5,103.37,0.013444767441860465,0.007267441860465116,6.812552809417348,3.4396484295634737
1018,1871,2022,26.6,51.4,0.8,43.7,105.75,0.012612612612612612,0.0009009009009009009,6.907634309455026,3.0453229787866576
1019,1827,2022,32.2,56.7,7.1,46.2,123.28,0.024691358024691357,0.0054869684499314125,6.840855421496812,2.8627275283179747
1020,1946,2022,29.2,63.6,1.8,41.5,161.84,0.018619246861924687,0.007112970711297071,6.847152226438197,3.6794278966121188
1021,1965,2022,40.4,46.3,3.1,44.1,50.7,0.023448275862068966,0.004137931034482759,6.881327584100552,2.8603380065709936
1022,1980,2022,22.1,46.2,0.9,42.5,80.46,0.028086218158066622,0.005225342913128674,6.97600915113878,3.184975190698261
1023,1721,2022,23.1,50.9,2.5,44.8,53.13,0.018102824040550327,0.002896451846488052,6.8559641854180065,3.4412236742426123
1024,1446,2022,18.7,54.7,6.7,42.3,94.83,0.06451612903225806,0.0,6.731991449018929,1.792391689498254
1025,1951,2022,31.0,64.0,1.6,42.8,86.01,0.010159651669085631,0.00362844702467344,6.868644438394826,3.6163704722912695
1026,2269,2022,9.1,66.8,3.4,40.1,59.08,0.01384083044982699,0.0032504980601866414,6.896695603391606,3.9794117826344353
1027,2573,2022,8.5,52.2,7.2,40.9,22.08,0.03787878787878788,0.0,6.733598460961339,2.597695185925512
1028,2607,2022,18.6,68.6,11.4,43.8,93.57,0.012039127163280662,0.005267118133935289,6.882068944436148,3.123524980942732
1029,2282,2022,24.1,54.1,6.4,41.3,135.07,0.01282051282051282,0.017948717948717947,6.924177628575617,3.1931245983544616
1030,2002,2022,19.0,67.5,8.5,41.1,23.47,0.01893939393939394,0.006944444444444444,6.944292527992366,3.1997551772534747
1031,2897,2022,20.0,70.7,5.4,39.1,69.48,0.028162911611785094,0.006499133448873483,6.903280057802682,3.363235804483694
1032,2602,2022,18.5,70.7,2.9,42.3,124.2,0.008103727714748784,0.0024311183144246355,6.881709827851377,3.091315159697223
1033,2875,2022,21.1,62.8,5.5,40.4,43.4,0.013181019332161687,0.0035149384885764497,6.787795595023345,3.3571722577230334
1034,2204,2022,16.0,59.7,12.3,42.3,61.56,0.03626943005181347,0.010362694300518135,6.7419390777291985,2.887617300335736
1035,2293,2022,13.4,53.3,7.1,39.7,250.41,0.049315068493150684,0.005479452054794521,6.664077590185075,2.5622928644564746
1036,2270,2022,17.5,73.8,5.3,40.4,105.99,0.012337867763366024,0.002847200253084467,6.857835323325526,3.49982449583958
1037,2264,2022,11.5,70.2,4.9,38.9,187.6,0.017175007403020432,0.007699141249629849,6.876891283155739,3.5285310606354114
1038,2201,2022,13.3,62.6,9.4,42.5,75.03,0.009034051424600417,0.019457956914523976,6.885205626522219,3.158060793936605
1039,2004,2022,7.8,58.8,6.3,39.5,117.94,0.014150943396226415,0.0007861635220125787,6.8401060944567575,3.104487111312395
1040,2220,2022,7.9,65.5,13.3,42.3,74.86,0.021234240212342402,0.013934970139349702,6.732152418065214,3.1781132523146316
1041,2209,2022,17.0,56.3,7.8,35.9,23.11,0.02106969205834684,0.0032414910858995136,6.683317261921883,2.7902851640332416
1042,2593,2022,28.6,53.9,2.8,39.6,97.08,0.029111531190926274,0.004158790170132325,6.752204227826734,3.7234556720351857
1043,2805,2022,12.0,72.0,17.0,41.1,90.04,0.018430034129692834,0.004095563139931741,6.755260923840881,3.1658376246901283
1044,2931,2022,25.0,61.2,23.2,39.1,24.88,0.10784313725490197,0.004901960784313725,6.788380586017015,2.3096301674258988
1045,2267,2022,8.1,71.7,7.6,42.4,65.44,0.020876826722338204,0.007306889352818371,6.8889551373627675,3.4584867637982066
1046,2217,2022,6.6,64.8,13.1,44.2,42.87,0.018633540372670808,0.015527950310559006,6.700438993687688,2.808885867359812
1047,4404,2022,10.7,60.1,8.6,41.5,110.38,0.02462121212121212,0.001893939393939394,6.8129280555919545,2.722633922533812
1048,2060,2022,6.9,54.3,1.1,39.4,126.65,0.024574669187145556,0.001890359168241966,6.835753967519383,2.7234556720351857
1049,2810,2022,17.5,61.4,10.3,41.9,15.13,0.016938519447929738,0.0037641154328732747,6.871221096256573,3.2024883170600935
1050,2001,2022,15.4,63.0,8.3,39.8,71.04,0.027102803738317756,0.008411214953271028,6.8589214563391705,3.0293837776852097
1051,2579,2022,15.4,49.2,5.5,41.9,54.46,0.035188942429622116,0.005642911488714177,6.710599308396087,4.197886768401186
1052,2503,2022,20.1,67.1,10.0,42.2,98.28,0.013415615776764154,0.0005366246310705661,6.962606072924127,3.57135939275384
1053,2809,2022,15.9,61.7,10.2,40.5,68.01,0.03025347506132461,0.008176614881439084,6.769046826335667,3.3884564527002667
1054,2801,2022,12.4,74.3,7.6,43.6,194.87,0.017786561264822136,0.009881422924901186,6.890418279998248,2.7041505168397992
1055,2216,2022,12.5,63.3,14.3,38.4,80.42,0.024958402662229616,0.0033277870216306157,6.803183888535342,2.7788744720027396
1056,2229,2022,13.8,67.8,21.8,39.5,25.05,0.01683867463335144,0.012493210211841391,6.876967967432585,3.2650537885040145
1057,2811,2022,14.2,83.0,7.6,41.2,51.37,0.009140767824497258,0.01218769043266301,6.888599371070122,3.215108581053093
1058,2533,2022,6.0,79.1,3.6,42.4,109.08,0.01824817518248175,0.005474452554744526,6.749860249547469,2.738780558484369
1059,2815,2022,7.0,29.9,0.0,37.8,10.5,0.028333333333333332,0.011666666666666667,6.685114469046539,2.7781512503836434
1060,2502,2022,18.3,60.6,21.1,42.7,147.66,0.009825940482874789,0.004491858506457047,6.9308254458585585,3.852723910791206
1061,2613,2022,16.9,63.7,5.6,43.7,74.94,0.01675977653631285,0.000931098696461825,6.8874485002499535,3.0310042813635367
1062,2914,2022,17.8,84.0,6.0,43.2,85.1,0.011403746945424925,0.00665218571816454,6.918868743380984,3.867231714518894
1063,3512,2022,1.1,51.8,4.9,44.1,33.42,0.02122641509433962,0.0,6.79927457304252,2.6273658565927325
1064,3101,2022,9.4,64.0,3.4,41.3,186.11,0.02852897473997028,0.004457652303120356,6.798991319036712,3.5269850685599957
1065,8040,2022,4.4,78.1,31.7,43.1,79.26,0.04263565891472868,0.0,6.672639371861887,2.41161970596323
1066,3402,2022,9.1,80.2,5.6,39.0,115.4,0.016711590296495958,0.005121293800539084,6.827280789465314,3.870403905279027
1067,3401,2022,13.5,70.4,5.7,43.5,141.5,0.013253176663478618,0.008197841235141412,6.929564262310909,3.864451747158183
1068,3580,2022,3.5,51.3,6.7,38.7,32.65,0.048628428927680795,0.004987531172069825,6.710792324881133,2.9041743682841634
1069,8011,2022,9.7,60.0,7.6,40.6,52.07,0.06769436997319035,0.006032171581769437,6.6699673699085045,3.17376882313665
1070,3591,2022,3.2,77.4,26.8,43.0,19.49,0.01382667964946446,0.011489776046738072,6.657915936829955,3.710540447933297
1071,3103,2022,8.5,52.6,4.6,41.0,326.79,0.019593613933236574,0.012336719883889695,6.746884274319705,3.139249217571607
1072,3551,2022,12.7,51.7,2.9,41.6,145.32,0.02384737678855326,0.00794912559618442,6.741710777100381,2.798650645445269
1073,8111,2022,18.6,47.8,5.1,44.5,77.21,0.005405405405405406,0.018018018018018018,6.7833756764794275,3.0453229787866576
1074,3002,2022,5.7,66.8,2.2,43.3,26.31,0.02270081490104773,0.0034924330616996507,6.778606369593346,3.2350231594952237
1075,3865,2022,13.8,57.1,0.0,42.9,103.78,0.028642590286425903,0.00933997509339975,6.727134423760488,3.205745540942662
1076,3863,2022,14.5,67.9,2.7,42.9,324.69,0.015575154813285795,0.001688872208669544,6.817957049456891,3.726645720240912
1077,3951,2022,12.5,61.5,2.3,35.1,128.54,0.02643573381950775,0.004557885141294439,6.624900499193453,3.0402066275747113
1078,3880,2022,20.8,65.7,2.3,42.0,215.93,0.02927927927927928,0.0075075075075075074,6.792810371650397,3.4255342204982635
1079,3861,2022,12.6,81.0,10.6,45.0,173.88,0.042134831460674156,0.0028089887640449437,6.9250298631392955,2.5514499979728753
1080,3941,2022,18.0,63.9,5.1,40.5,224.47,0.022265246853823813,0.0021781219748305907,6.857250877590867,3.6161603128475828
1081,3946,2022,8.4,44.5,0.7,37.3,116.16,0.0545950864422202,0.009099181073703366,6.7187507347396656,3.0409976924234905
1082,5208,2022,14.0,51.6,4.0,43.0,22.53,0.0049504950495049506,0.0049504950495049506,6.764990063788709,2.782472624166286
1083,4112,2022,10.0,64.5,15.0,41.3,38.77,0.013363028953229399,0.004454342984409799,6.8086835091289695,2.6522463410033232
1084,4368,2022,13.6,63.7,2.3,42.3,24.6,0.02079002079002079,0.004158004158004158,6.814182046955693,2.682145076373832
1085,4901,2022,12.2,60.2,6.6,44.3,36.51,0.02903551590641306,0.007237838747685575,6.957607287060095,4.074889548040669
1086,4403,2022,13.0,69.3,4.4,43.4,38.87,0.006997084548104956,0.001749271137026239,6.886031201634019,3.2342641243787895
1087,4619,2022,10.5,54.6,2.0,40.4,71.87,0.019672131147540985,0.00819672131147541,6.810500675899546,2.785329835010767
1088,4041,2022,7.5,72.8,4.2,43.7,56.78,0.011461318051575931,0.0028653295128939827,6.8452554742461285,3.144885418287142
1089,4114,2022,15.3,67.2,3.6,38.5,36.83,0.019238812212463405,0.0037641154328732747,6.884285462339675,3.378579576115775
1090,4091,2022,17.6,60.3,1.9,43.0,272.49,0.011830201809324982,0.006263048016701462,6.898190813332031,3.157456768134226
1091,4272,2022,11.3,65.8,9.2,41.0,27.94,0.0182956186807896,0.004814636494944632,6.851425672777931,3.317436496535099
