東洋経済コード,負債比率,年版
6262,28.97,2019
6264,57.58,2019
6265,8.7,2019
6266,118.48,2019
6267,89.09,2019
6268,88.04,2019
6269,155.8,2019
6272,35.95,2019
6273,23.94,2019
6277,37.57,2019
6278,7.68,2019
6279,45.43,2019
6282,25.21,2019
6284,73.53,2019
6286,40.27,2019
6287,86.52,2019
6289,42.55,2019
6291,50.65,2019
6292,135.85,2019
6293,81.3,2019
6294,99.2,2019
6297,120.14,2019
6298,120.64,2019
6301,60.73,2019
6302,216.56,2019
6305,120.01,2019
6306,41.65,2019
6307,72.57,2019
6309,33.3,2019
6310,132.63,2019
6312,38.87,2019
6315,47.18,2019
6316,114.44,2019
6317,102.83,2019
6322,62.05,2019
6323,76.19,2019
6324,17.74,2019
6325,40.29,2019
6326,86.89,2019
6327,410.92,2019
6328,112.44,2019
6331,81.41,2019
6332,49.89,2019
6333,17.08,2019
6334,225.51,2019
6335,144.1,2019
6336,552.78,2019
6337,12.57,2019
6338,62.79,2019
6339,52.25,2019
6340,72.15,2019
6342,70.53,2019
6343,81.64,2019
6345,31.68,2019
6346,27.05,2019
6347,167.11,2019
6349,30.43,2019
6351,24.88,2019
6356,37.16,2019
6357,116.18,2019
6358,64.06,2019
6360,163.01,2019
6361,71.93,2019
6363,120.7,2019
6364,72.49,2019
6365,41.53,2019
6367,102.56,2019
6368,86.01,2019
6369,43.75,2019
6370,30.23,2019
6371,76.14,2019
6373,164.28,2019
6378,152.89,2019
6380,145.64,2019
6381,27.58,2019
6382,69.39,2019
6383,64.88,2019
6384,57.43,2019
6387,31.77,2019
6390,126.08,2019
6391,35.02,2019
6392,39.93,2019
6393,117.62,2019
6395,64.02,2019
6396,294.94,2019
6400,254.61,2019
6402,86.67,2019
6403,85.63,2019
6405,15.54,2019
6406,42.59,2019
6407,62.54,2019
6408,137.38,2019
6411,52.48,2019
6412,20.24,2019
6413,34.59,2019
6416,30.41,2019
6417,18.28,2019
6418,17.27,2019
6419,7.95,2019
6420,56.48,2019
6424,304.35,2019
6425,24.16,2019
6428,74.28,2019
6430,48.22,2019
6432,39.12,2019
6433,51.44,2019
6436,22.68,2019
6439,105.92,2019
6440,201.78,2019
6444,599.13,2019
6445,116.35,2019
6454,30.14,2019
6457,36.92,2019
6458,48.3,2019
6459,18.64,2019
6460,38.93,2019
6463,53.44,2019
6464,253.2,2019
6465,60.04,2019
6466,37.16,2019
6467,58.3,2019
6469,116.51,2019
6470,88.94,2019
6471,151.11,2019
6472,235.83,2019
6473,150.41,2019
6474,181.2,2019
6480,69.53,2019
6481,53.24,2019
6482,18.1,2019
6484,39.1,2019
6485,20.33,2019
6486,132.26,2019
6488,18.9,2019
6489,77.31,2019
6490,33.47,2019
6492,48.8,2019
6494,12.49,2019
6495,113.65,2019
6496,28.98,2019
6497,33.21,2019
6498,89.89,2019
6586,20.06,2019
7003,332.68,2019
7004,259.89,2019
7011,168.37,2019
7013,391.73,2019
7021,38.45,2019
7022,172.78,2019
7718,136.95,2019
7726,120.45,2019
7991,66.11,2019
3105,166.89,2019
3856,68.05,2019
4062,62.42,2019
4902,131.45,2019
6276,33.73,2019
6448,75.74,2019
6479,90.65,2019
6501,161.65,2019
6503,139.53,2019
6504,173.7,2019
6505,166.32,2019
6506,83.49,2019
6507,154.84,2019
6508,217.79,2019
6513,104.34,2019
6516,76.25,2019
6517,34.91,2019
6518,94.82,2019
6521,0,2019
6522,0,2019
6523,0,2019
6524,0,2019
6526,0,2019
6527,0,2019
6588,192.29,2019
6590,235.14,2019
6592,7.33,2019
6594,183.79,2019
6596,198.23,2019
6597,142.91,2019
6599,54.03,2019
6612,331.37,2019
6613,0,2019
6614,0,2019
6615,142.92,2019
6616,27.02,2019
6617,88.75,2019
6619,112.98,2019
6622,165.75,2019
6623,40.84,2019
6626,106.37,2019
6627,44.76,2019
6629,102.16,2019
6630,39.17,2019
6632,187.55,2019
6633,84.57,2019
6634,96.54,2019
6635,303.04,2019
6637,108.75,2019
6638,211.99,2019
6643,64.23,2019
6644,45.57,2019
6645,88.06,2019
6647,132.54,2019
6648,36.38,2019
6651,12.8,2019
6652,110.02,2019
6653,124.97,2019
6654,6.72,2019
6655,85.53,2019
6656,139.71,2019
6658,225.17,2019
6659,196.22,2019
6662,13.56,2019
6663,58.19,2019
6664,1389.26,2019
6666,479.44,2019
6668,60.47,2019
6670,31.07,2019
6674,41.19,2019
6675,22.19,2019
6676,12.38,2019
6677,53.36,2019
6678,19.01,2019
6694,52.18,2019
6695,104.61,2019
6696,15.82,2019
6699,0,2019
6701,186.14,2019
6702,138.4,2019
6703,227.88,2019
6706,34.53,2019
6707,217.88,2019
6718,18.72,2019
6721,18.95,2019
6723,112.83,2019
6724,97.12,2019
6727,184.23,2019
6728,102.77,2019
6730,14.15,2019
6731,23.57,2019
6734,101.99,2019
6736,57.64,2019
6737,29.15,2019
6740,959.25,2019
6741,78.19,2019
6742,135.53,2019
6743,92.17,2019
6744,48.36,2019
6745,104.91,2019
6748,154.58,2019
6750,114.12,2019
6752,219.69,2019
6753,322.49,2019
6754,53.17,2019
6757,153.79,2019
6758,32.66,2019
6762,188.34,2019
6763,19.79,2019
6768,68.15,2019
6769,5.01,2019
6770,84.93,2019
6771,134.71,2019
6772,208.22,2019
6775,32.6,2019
6777,15.01,2019
6778,20.42,2019
6779,331.9,2019
6785,30.82,2019
6787,197.35,2019
6788,16.2,2019
6794,92.82,2019
6797,66.63,2019
6798,96.58,2019
6800,80.27,2019
6803,298.66,2019
6804,85.38,2019
6806,13.01,2019
6807,81.93,2019
6809,20.91,2019
6810,9.74,2019
6814,145.32,2019
6817,105.57,2019
6820,9.07,2019
6822,80.1,2019
6823,41.24,2019
6824,33.05,2019
6832,23.09,2019
6834,7.03,2019
6835,401.55,2019
6836,43.14,2019
6837,62.61,2019
6838,43.68,2019
6840,50.17,2019
6841,38.83,2019
6844,137.6,2019
6845,44.09,2019
6846,147.78,2019
6848,42.63,2019
6849,44.09,2019
6850,68.13,2019
6853,56.58,2019
6855,70.34,2019
6856,64.82,2019
6857,87.49,2019
6858,42.78,2019
6859,27.76,2019
6861,6.48,2019
6862,49.03,2019
6863,11.38,2019
6864,83,2019
6866,11.3,2019
6867,34.62,2019
6869,27.66,2019
6870,42.28,2019
6871,51.74,2019
6874,107.94,2019
6875,161.55,2019
6877,83.83,2019
6882,39.58,2019
6890,59.31,2019
6894,41.12,2019
6897,90.46,2019
6898,25.57,2019
6899,94.73,2019
6901,121.37,2019
6904,171.24,2019
6905,13.05,2019
6907,46.64,2019
6908,32.7,2019
6912,22.98,2019
6914,5.76,2019
6915,28.24,2019
6918,25.82,2019
6919,29.76,2019
6920,42.95,2019
6923,42.6,2019
6925,26.8,2019
6926,100.23,2019
6927,20.47,2019
6928,47.68,2019
6929,8.98,2019
6930,21.15,2019
6932,164.86,2019
6937,145.69,2019
6941,31.71,2019
6943,34.16,2019
6946,273.73,2019
6947,17.98,2019
6951,175.25,2019
6952,79.34,2019
6954,15.01,2019
6955,1773.38,2019
6957,119.71,2019
6958,74.51,2019
6960,47.22,2019
6961,4.56,2019
6962,85.43,2019
6963,18.36,2019
6964,35.79,2019
6965,25.78,2019
6966,48.69,2019
6969,149.69,2019
6971,24.64,2019
6976,103.49,2019
6977,213.12,2019
6981,72.78,2019
6986,12.45,2019
6989,189.6,2019
6994,26.24,2019
6996,68.47,2019
6997,213.59,2019
6998,79.66,2019
6999,26.76,2019
7244,143.2,2019
7276,44.46,2019
7280,427.02,2019
7735,140.6,2019
7739,23.18,2019
7751,101.27,2019
7752,112.98,2019
7965,29.79,2019
7999,2.45,2019
8035,179.92,2019
9880,17.89,2019
3116,190.69,2019
3526,166.27,2019
5949,42.36,2019
6016,211.54,2019
6018,65.8,2019
6023,132.26,2019
6042,90.55,2019
6201,70.88,2019
6455,41.52,2019
6493,96.62,2019
6584,103.48,2019
6902,58.43,2019
6982,208.02,2019
6995,62.99,2019
7012,355.39,2019
7014,98.8,2019
7018,284.51,2019
7102,1061.41,2019
7105,365.76,2019
7122,365.63,2019
7201,95.39,2019
7202,77.39,2019
7203,42.92,2019
7205,110.97,2019
7208,46.42,2019
7211,89.92,2019
7212,111.96,2019
7213,356.63,2019
7214,60.18,2019
7215,397.58,2019
7217,82.45,2019
7218,138.12,2019
7219,32.82,2019
7220,184,2019
7222,98.41,2019
7224,51.95,2019
7226,33.18,2019
7227,274.14,2019
7228,60.14,2019
7229,43.68,2019
7231,141.03,2019
7235,45.63,2019
7236,85.73,2019
7238,416.31,2019
7239,66.51,2019
7240,67.49,2019
7241,292.55,2019
7242,129.68,2019
7245,150.33,2019
7246,61.99,2019
7247,178.94,2019
7250,70.82,2019
7254,113.65,2019
7255,30.24,2019
7256,189.71,2019
7259,205.29,2019
7261,99.41,2019
7264,47.41,2019
7265,34.58,2019
7266,63.28,2019
7267,37.09,2019
7269,201.55,2019
7270,68.15,2019
7271,212.91,2019
7272,53.53,2019
7273,173.93,2019
7277,49.47,2019
7278,54.32,2019
7279,19.67,2019
7282,71.25,2019
7283,113.76,2019
7284,87.86,2019
7287,115.81,2019
7291,125.57,2019
7292,27.34,2019
7294,59.4,2019
7296,36.04,2019
7297,68.82,2019
7299,24.67,2019
7309,27.16,2019
7313,19.73,2019
7314,103.48,2019
7317,232.48,2019
7318,0,2019
7399,31.01,2019
7409,0,2019
7551,30.88,2019
4543,98.9,2019
5187,36.37,2019
6376,183.63,2019
7600,27.45,2019
7701,67.48,2019
7702,116.69,2019
7707,50.94,2019
7709,221.4,2019
7711,83.24,2019
7713,27.07,2019
7715,62.38,2019
7716,8,2019
7717,240.6,2019
7719,364.99,2019
7721,121.47,2019
7722,56.36,2019
7723,86.61,2019
7725,51.68,2019
7727,53.19,2019
7729,39.27,2019
7730,11.71,2019
7731,137.5,2019
7732,125.76,2019
7733,72.81,2019
7734,27.72,2019
7740,34.65,2019
7741,35.77,2019
7743,224.64,2019
7744,75.92,2019
7745,169.74,2019
7746,207.64,2019
7747,48.05,2019
7749,19.52,2019
7760,131.24,2019
7762,53.16,2019
7769,31.37,2019
7771,105.7,2019
7774,9.34,2019
7775,66.41,2019
7776,12.72,2019
7777,43.11,2019
7779,1.34,2019
7780,64.88,2019
7781,61.29,2019
7782,42.42,2019
7979,25.24,2019
8050,219.92,2019
8086,260.07,2019
1518,54.5,2019
5962,112.66,2019
7790,0,2019
7791,0,2019
7792,0,2019
7793,0,2019
7794,0,2019
7795,45.68,2019
7800,57.54,2019
7803,217.52,2019
7804,34.3,2019
7805,87.04,2019
7806,18.37,2019
7807,126.28,2019
7808,283.26,2019
7809,174.53,2019
7810,108.82,2019
7811,105.91,2019
7812,558.99,2019
7813,86.84,2019
7814,436.65,2019
7815,679.08,2019
7817,1.9,2019
7818,18.89,2019
7819,119.16,2019
7820,31.11,2019
7821,35.16,2019
7822,52.18,2019
7823,68.08,2019
7826,29.5,2019
7827,353.51,2019
7831,77.79,2019
7832,45.53,2019
7833,16.15,2019
7836,144.83,2019
7837,124.23,2019
7839,30.35,2019
7840,49.98,2019
7841,35.14,2019
7846,81.81,2019
7847,22.66,2019
7850,252.85,2019
7851,27.45,2019
7856,27.46,2019
7857,26.92,2019
7859,73.78,2019
7863,96.19,2019
7864,20.48,2019
7865,17.9,2019
7867,116.7,2019
7868,704.72,2019
7870,48.52,2019
7872,151.77,2019
7875,59.29,2019
7878,63.38,2019
7879,139.46,2019
7883,75.22,2019
7885,33.9,2019
7887,12.73,2019
7893,29.69,2019
7896,88.28,2019
7897,163.65,2019
7898,95.73,2019
7901,36.32,2019
7902,13.31,2019
7906,44.71,2019
7911,74.47,2019
7912,94.32,2019
7914,103.31,2019
7915,97.03,2019
7916,55.27,2019
7919,196.23,2019
7921,29.93,2019
7922,30.05,2019
7923,91.56,2019
7932,116.13,2019
7936,132.41,2019
7937,2.65,2019
7938,87.28,2019
7939,169.66,2019
7944,109.4,2019
7946,74.97,2019
7949,19.02,2019
7951,42.01,2019
7952,186.94,2019
7953,82.52,2019
7955,59.03,2019
7956,34.3,2019
7957,72.91,2019
7962,19.12,2019
7963,96.31,2019
7966,58.94,2019
7972,99.07,2019
7974,29.35,2019
7975,50.42,2019
7976,36.19,2019
7980,150.13,2019
7981,47.87,2019
7983,30.88,2019
7984,39.87,2019
7986,63.17,2019
7987,97.82,2019
7990,208.34,2019
7992,131.87,2019
7994,84.3,2019
7997,170.61,2019
8022,68.95,2019
3150,27.81,2019
7692,476.03,2019
9501,366.95,2019
9502,246.09,2019
9503,536.67,2019
9504,602.37,2019
9505,444.23,2019
9506,514.18,2019
9507,350.12,2019
9508,765.62,2019
9509,989.36,2019
9511,175.84,2019
9513,251.26,2019
9514,93.27,2019
9517,104.53,2019
9519,103.53,2019
9531,119.76,2019
9532,87.38,2019
9533,68.35,2019
9534,265.68,2019
9535,141.23,2019
9536,228.2,2019
9537,22.09,2019
9539,48.94,2019
9543,98.31,2019
9551,92.6,2019
2384,682.08,2019
9001,314.36,2019
9003,251.39,2019
9005,228.75,2019
9006,437.59,2019
9007,267.17,2019
9008,230.06,2019
9009,197.25,2019
9010,349.8,2019
9012,120.61,2019
9017,244.2,2019
9020,219.43,2019
9021,249.13,2019
9022,197.84,2019
9023,156.2,2019
9024,217.74,2019
9025,120.86,2019
9027,96.19,2019
9028,65.17,2019
9029,80.26,2019
9031,273.66,2019
9033,118.7,2019
9034,54.54,2019
9035,283.93,2019
9036,20.98,2019
9037,23,2019
9039,47.3,2019
9040,33.87,2019
9041,479.93,2019
9042,157.71,2019
9044,352.26,2019
9045,271.67,2019
9046,445.87,2019
9048,195.94,2019
9049,241.91,2019
9051,296.05,2019
9052,146.59,2019
9057,91.71,2019
9059,91.15,2019
9060,240.64,2019
9063,203.54,2019
9064,50.11,2019
9065,162.9,2019
9067,108.15,2019
9068,54.27,2019
9069,169.95,2019
9072,70.71,2019
9073,134.26,2019
9074,61.78,2019
9075,84.06,2019
9076,35.5,2019
9081,198.5,2019
9082,135.49,2019
9083,57.37,2019
9085,37.85,2019
9087,70.17,2019
9090,86.88,2019
9142,78.12,2019
9143,69.94,2019
9145,1355.43,2019
9146,0,2019
9149,0,2019
9101,437.12,2019
9104,521.53,2019
9107,522.19,2019
9110,77.88,2019
9115,273.96,2019
9119,150.98,2019
9127,82.64,2019
9130,214.06,2019
9171,154.24,2019
9173,260.07,2019
9308,78.67,2019
9201,80.92,2019
9202,136.96,2019
9204,0,2019
9206,205.35,2019
9233,109.39,2019
9066,120.02,2019
9193,20.48,2019
9301,52.61,2019
9302,525.22,2019
9303,80.23,2019
9304,117.62,2019
9306,130.41,2019
9307,127.03,2019
9310,130.73,2019
9311,237.51,2019
9312,158.29,2019
9313,82.53,2019
9319,22.74,2019
9322,64.6,2019
9324,81.19,2019
9325,89.39,2019
9326,1753.47,2019
9327,0,2019
9351,94.07,2019
9353,56.86,2019
9355,118.37,2019
9357,20.78,2019
9359,36.45,2019
9361,86.59,2019
9362,316.2,2019
9363,114.32,2019
9364,17.55,2019
9365,272.59,2019
9366,157.55,2019
9367,116.03,2019
9368,82.48,2019
9369,138.27,2019
9380,124.83,2019
9381,36.75,2019
9386,95.39,2019
145A,0,2019
148A,0,2019
149A,0,2019
153A,0,2019
155A,0,2019
2138,30.46,2019
2303,13.13,2019
2307,70.49,2019
2315,70.1,2019
2317,61.64,2019
2321,0,2019
2323,68.45,2019
2326,26.46,2019
2327,84.4,2019
2329,29.68,2019
2330,1.53,2019
2332,34.72,2019
2335,43.57,2019
2338,98.87,2019
2345,25.43,2019
2349,55.22,2019
2351,12.18,2019
2354,180.77,2019
2359,81.88,2019
2411,36.95,2019
2452,0,2019
2477,8.47,2019
2480,23.74,2019
2484,83.11,2019
3031,226.04,2019
3040,111.34,2019
3042,34.76,2019
3371,6.07,2019
3622,40.3,2019
3623,57.38,2019
3624,105.02,2019
3625,13.56,2019
3626,42.83,2019
3627,86.32,2019
3628,49.87,2019
3632,7.74,2019
3633,262.2,2019
3634,27.26,2019
3635,0.56,2019
3636,28.29,2019
3639,28.22,2019
3640,115.04,2019
3641,61.05,2019
3645,19.55,2019
3646,17.79,2019
3647,806.82,2019
3648,42.44,2019
3649,21.47,2019
3652,13.2,2019
3653,7.2,2019
3655,48.97,2019
3656,35.27,2019
3657,6.09,2019
3659,5.35,2019
3660,89.44,2019
3661,35.32,2019
3662,23.72,2019
3663,11.93,2019
3664,49.7,2019
3665,17.94,2019
3667,45.47,2019
3668,8.17,2019
3670,79.29,2019
3671,162.97,2019
3672,81.23,2019
3673,35.79,2019
3674,82.9,2019
3675,83.56,2019
3676,130.4,2019
3678,199.81,2019
3679,53.29,2019
3680,14.81,2019
3681,181.06,2019
3682,20.82,2019
3683,59.95,2019
3686,177.17,2019
3687,22.63,2019
3688,192.02,2019
3690,84.75,2019
3691,86.02,2019
3692,97.66,2019
3694,24.79,2019
3695,48.47,2019
3696,76.91,2019
3697,152.72,2019
3698,79.49,2019
3710,17.18,2019
3712,30.17,2019
3719,29.33,2019
3723,16.34,2019
3727,8,2019
3733,18.72,2019
3739,56.31,2019
3741,21.84,2019
3744,111.56,2019
3747,36.7,2019
3750,0.71,2019
3753,70.09,2019
3758,56.01,2019
3760,47.07,2019
3762,192.49,2019
3763,18.16,2019
3765,9.21,2019
3766,37.37,2019
3768,22.52,2019
3769,268.84,2019
3770,5.74,2019
3771,82.63,2019
3773,26.56,2019
3774,107.9,2019
3775,990.91,2019
3776,201.83,2019
3777,1.18,2019
3778,221.49,2019
3779,2.7,2019
3787,3.86,2019
3788,45.27,2019
3791,5.05,2019
3793,177.72,2019
3796,24.25,2019
3798,7.77,2019
3799,106.08,2019
3800,21.36,2019
3802,22.54,2019
3803,390.38,2019
3804,73.94,2019
3807,1566.26,2019
3808,75.45,2019
3810,40.16,2019
3815,106.45,2019
3816,20.28,2019
3817,11,2019
3823,34.05,2019
3824,39.12,2019
3826,103.12,2019
3834,10.61,2019
3835,9.51,2019
3836,73.25,2019
3837,78.43,2019
3839,48.6,2019
3840,2.14,2019
3841,15.47,2019
3842,94.51,2019
3843,154.72,2019
3844,78.34,2019
3845,65.01,2019
3847,47.06,2019
3848,26.02,2019
3849,16.65,2019
3850,55.1,2019
3851,28.38,2019
3853,24.63,2019
3854,132.43,2019
3858,5.01,2019
3900,105.19,2019
3901,38.03,2019
3902,15.89,2019
3903,64.77,2019
3904,99.32,2019
3905,5.36,2019
3907,91.72,2019
3908,33.05,2019
3909,112.47,2019
3910,73.73,2019
3911,213.88,2019
3912,15.31,2019
3913,22.38,2019
3914,32.56,2019
3915,145.12,2019
3916,56.99,2019
3917,9.62,2019
3918,48.18,2019
3920,13.71,2019
3921,31.11,2019
3922,25.56,2019
3923,34.48,2019
3924,51.56,2019
3925,28.63,2019
3926,16.95,2019
3927,141.49,2019
3928,51.11,2019
3929,133.51,2019
3930,19.05,2019
3931,20.94,2019
3932,70.36,2019
3933,53.67,2019
3934,42.91,2019
3935,40.07,2019
3936,179.85,2019
3937,15.58,2019
3939,26.88,2019
3940,12.49,2019
3961,11.67,2019
3962,36.62,2019
3963,17.27,2019
3964,53.8,2019
3965,100.25,2019
3967,9.68,2019
3968,3.42,2019
3969,39.27,2019
3970,30.27,2019
3974,35.67,2019
3976,210.12,2019
3977,61.4,2019
3979,43.81,2019
3981,45.49,2019
3983,20.9,2019
3984,14.16,2019
3985,55.37,2019
3986,24.28,2019
3987,192.2,2019
3988,23.18,2019
3989,560.84,2019
3991,76.08,2019
3992,56.35,2019
3993,6.42,2019
3994,116.94,2019
3996,95.48,2019
3997,25.49,2019
3998,21.25,2019
4011,69.5,2019
4012,43.61,2019
4013,79.88,2019
4014,36.05,2019
4015,166.46,2019
4016,144.24,2019
4017,0,2019
4018,0,2019
4019,133.33,2019
4020,50,2019
4051,51.23,2019
4052,10.83,2019
4053,276.67,2019
4054,132.52,2019
4055,132.84,2019
4056,101.27,2019
4057,496.4,2019
4058,74.83,2019
4059,31.3,2019
4060,2675,2019
4068,0,2019
4069,0,2019
4071,0,2019
4072,0,2019
4073,0,2019
4074,0,2019
4075,0,2019
4076,0,2019
4165,53.29,2019
4166,66.67,2019
4167,0,2019
4168,66.78,2019
4169,40.31,2019
4170,0,2019
4171,89.11,2019
4172,33.76,2019
4174,0,2019
4175,0,2019
4176,0,2019
4177,0,2019
4178,46.41,2019
4179,0,2019
4180,0,2019
4192,156.74,2019
4193,0,2019
4194,0,2019
4196,0,2019
4197,0,2019
4198,0,2019
4199,0,2019
4255,0,2019
4256,0,2019
4258,0,2019
4259,0,2019
4260,0,2019
4261,0,2019
4262,0,2019
4263,0,2019
4264,0,2019
4265,0,2019
4270,0,2019
4284,105.49,2019
4287,3.7,2019
4288,44.86,2019
4299,33.33,2019
4307,51.9,2019
4308,20.82,2019
4316,27.6,2019
4320,26.12,2019
4323,59.68,2019
4326,36.16,2019
4333,53.28,2019
4334,118.46,2019
4335,71.36,2019
4344,61.53,2019
4356,36.35,2019
4370,0,2019
4371,0,2019
4372,0,2019
4373,0,2019
4374,0,2019
4375,0,2019
4377,0,2019
4378,0,2019
4379,0,2019
4380,161.67,2019
4381,100.42,2019
4382,16.16,2019
4384,31.19,2019
4385,111.09,2019
4386,139.62,2019
4387,28.57,2019
4388,15.03,2019
4389,40.06,2019
4390,212.13,2019
4391,52.87,2019
4392,11.57,2019
4393,152.7,2019
4394,8.15,2019
4395,25.24,2019
4396,542.3,2019
4397,112.1,2019
4398,318.58,2019
4412,0,2019
4413,0,2019
4414,0,2019
4415,0,2019
4416,0,2019
4417,0,2019
4418,0,2019
4419,0,2019
4420,36.57,2019
4421,255.59,2019
4422,115.43,2019
4424,83.44,2019
4425,2.23,2019
4426,97.28,2019
4427,178.88,2019
4428,27.65,2019
4429,78.84,2019
4430,113.59,2019
4431,59.76,2019
4432,0,2019
4433,0,2019
4434,93.7,2019
4436,116.12,2019
4437,4.72,2019
4438,13.11,2019
4439,145.54,2019
4440,144.42,2019
4441,73.33,2019
4442,205.6,2019
4443,303.35,2019
4444,78.81,2019
4445,224.18,2019
4446,32.12,2019
4447,2255.56,2019
4448,88.09,2019
4449,61.02,2019
4450,58.58,2019
4475,310.61,2019
4476,61.54,2019
4477,194.19,2019
4478,368.16,2019
4479,387.76,2019
4480,113.28,2019
4481,123.81,2019
4482,230,2019
4483,132.81,2019
4484,119.65,2019
4486,99.53,2019
4487,96.37,2019
4488,24.92,2019
4490,1944.44,2019
4491,130.67,2019
4492,205.39,2019
4493,414.29,2019
4494,0,2019
4495,578.18,2019
4496,40.47,2019
4498,0,2019
4499,279.86,2019
4644,9.88,2019
4662,82.82,2019
4667,36.23,2019
4674,54.02,2019
4676,46.29,2019
4684,13.06,2019
4685,97.37,2019
4686,31.18,2019
4687,42.81,2019
4689,32.23,2019
4704,96.5,2019
4709,73,2019
4716,80.12,2019
4719,18.76,2019
4722,18.2,2019
4725,16.86,2019
4728,17.4,2019
4733,17.43,2019
4736,69.98,2019
4743,24,2019
4746,22.12,2019
4752,94.52,2019
4761,29.14,2019
4762,16.09,2019
4768,77.87,2019
4769,46.5,2019
4772,37.26,2019
4776,160.6,2019
4777,60.36,2019
4783,283.86,2019
4800,105.63,2019
4811,0,2019
4812,59.87,2019
4813,2.76,2019
4814,62.56,2019
4816,33.9,2019
4819,96.15,2019
4820,35.99,2019
4825,12.9,2019
4826,21.8,2019
4828,138.11,2019
4829,3.85,2019
4832,86.01,2019
4838,63.89,2019
4839,61.38,2019
4845,138.73,2019
4847,54.61,2019
5025,0,2019
5026,0,2019
5027,0,2019
5028,0,2019
5029,0,2019
5031,0,2019
5032,0,2019
5033,0,2019
5034,0,2019
5035,0,2019
5036,0,2019
5037,0,2019
5038,0,2019
5039,0,2019
5125,0,2019
5126,0,2019
5129,0,2019
5130,0,2019
5131,0,2019
5132,0,2019
5134,0,2019
5135,0,2019
5136,0,2019
5137,0,2019
5138,0,2019
5139,0,2019
5240,0,2019
5241,0,2019
5242,0,2019
5243,0,2019
5244,0,2019
5246,0,2019
5247,0,2019
5248,0,2019
5249,0,2019
5250,0,2019
5251,0,2019
5252,0,2019
5253,0,2019
5254,0,2019
5255,0,2019
5256,0,2019
5257,0,2019
5258,0,2019
5570,0,2019
5571,0,2019
5572,0,2019
5573,0,2019
5574,0,2019
5575,0,2019
5576,0,2019
5577,0,2019
5578,0,2019
5579,0,2019
5580,0,2019
5581,0,2019
5582,0,2019
5584,0,2019
5586,0,2019
5587,0,2019
5588,0,2019
5589,0,2019
5590,0,2019
5591,0,2019
5597,0,2019
5616,0,2019
5618,0,2019
5619,0,2019
6888,53.65,2019
6942,237.27,2019
7527,11.8,2019
7595,39.9,2019
7844,45.63,2019
7849,24.22,2019
7860,172.08,2019
8023,408.87,2019
8056,78.8,2019
8157,176.44,2019
9360,469.7,2019
9401,53.57,2019
9402,22.86,2019
9404,27.36,2019
9405,44.4,2019
9407,6.14,2019
9408,12.27,2019
9409,15.88,2019
9412,14.47,2019
9413,65.78,2019
9414,9.97,2019
9416,40.16,2019
9417,34.88,2019
9418,803.47,2019
9419,300.5,2019
9421,9.46,2019
9423,54.39,2019
9424,150.67,2019
9425,94.17,2019
9428,162.35,2019
9432,45.88,2019
9433,40.53,2019
9434,543.28,2019
9435,203,2019
9436,16.58,2019
9438,25.89,2019
9441,83.06,2019
9444,507.17,2019
9445,201.58,2019
9446,610.51,2019
9449,178.25,2019
9450,237.94,2019
9466,51.56,2019
9467,27.41,2019
9468,34.03,2019
9470,87.35,2019
9471,35.37,2019
9474,72.6,2019
9475,25.34,2019
9476,12.46,2019
9478,19.29,2019
9600,92.94,2019
9601,73.74,2019
9602,45.46,2019
9605,87.54,2019
9629,48.67,2019
9640,83.09,2019
9651,18.19,2019
9658,70.61,2019
9682,19.99,2019
9684,7.8,2019
9685,23.1,2019
9687,40.92,2019
9691,98.95,2019
9692,31.48,2019
9697,42.02,2019
9698,24.8,2019
9702,47.56,2019
9709,65.21,2019
9719,67.73,2019
9739,45.08,2019
9742,37.93,2019
9746,20.21,2019
9753,117.26,2019
9759,13.27,2019
9766,12.05,2019
9790,14.84,2019
9799,26.57,2019
9889,57.48,2019
9928,51.72,2019
9984,283.37,2019
1909,139.52,2020
5631,147.99,2020
6005,26.54,2020
6013,81.53,2020
6022,53.85,2020
6101,80.33,2020
6103,43.51,2020
6104,90.96,2020
6111,47.25,2020
6113,22.92,2020
6118,31.67,2020
6125,171.3,2020
6134,19.83,2020
6135,76.98,2020
6136,50.38,2020
6137,73.88,2020
6138,134.95,2020
6140,24.15,2020
6141,202.29,2020
6142,20.7,2020
6143,118.02,2020
6144,76.12,2020
6145,43.42,2020
6146,17.1,2020
6147,151.4,2020
6149,47,2020
6150,60.98,2020
6151,12.49,2020
6155,68.26,2020
6156,9.46,2020
6157,13.96,2020
6158,38.99,2020
6159,16.62,2020
6161,20.82,2020
6165,170.5,2020
6166,0,2020
6167,36.02,2020
6168,0,2020
6203,70.27,2020
6208,214.91,2020
6210,87.99,2020
6217,148.3,2020
6218,265.4,2020
6222,20.82,2020
6223,0,2020
6225,0,2020
6226,0,2020
6227,216.91,2020
6228,0,2020
6229,114.23,2020
6230,107.68,2020
6231,152.89,2020
6232,4.79,2020
6233,197.55,2020
6235,103.85,2020
6237,56.88,2020
6238,35.71,2020
6239,35.91,2020
6240,17.46,2020
6245,69.61,2020
6246,63.18,2020
6247,20.83,2020
6248,19.5,2020
6249,0.54,2020
6250,106.99,2020
6254,71.7,2020
6255,23.95,2020
6257,16.43,2020
6258,89.12,2020
6262,36.92,2020
6264,56.92,2020
6265,9.83,2020
6266,123.51,2020
6267,102.42,2020
6268,90.79,2020
6269,164.43,2020
6272,32.78,2020
6273,14.55,2020
6277,37.15,2020
6278,6.11,2020
