東洋経済コード,負債比率,年版
5011,53.12,2021
5013,57.05,2021
5015,26.32,2021
5017,745.53,2021
5018,69.86,2021
5019,263.24,2021
5020,127.58,2021
5021,787.11,2021
5101,91.23,2021
5103,18.63,2021
5105,103.69,2021
5108,62.23,2021
5110,111.37,2021
5121,47.13,2021
5122,64.68,2021
5161,55.77,2021
5162,147.98,2021
5184,48.87,2021
5185,91.33,2021
5186,18,2021
5189,113.93,2021
5191,158.1,2021
5192,74.62,2021
5194,95.83,2021
5195,88.87,2021
5199,303.55,2021
3110,78.05,2021
4026,153.32,2021
5201,113.51,2021
5202,115.53,2021
5204,213.58,2021
5210,100.34,2021
5214,38.05,2021
5216,318.6,2021
5218,36.52,2021
5232,67.89,2021
5233,104.95,2021
5237,62.61,2021
5262,55.82,2021
5268,45.65,2021
5269,115.54,2021
5271,324.59,2021
5273,68.31,2021
5279,101.18,2021
5282,56,2021
5284,280.22,2021
5285,200,2021
5287,69.33,2021
5288,2.6,2021
5290,14.91,2021
5301,152.09,2021
5302,20.78,2021
5304,18.71,2021
5310,14.85,2021
5331,52.84,2021
5332,66.33,2021
5333,87.01,2021
5334,74.22,2021
5337,37.94,2021
5341,99.79,2021
5342,117.34,2021
5343,763.19,2021
5344,21.01,2021
5351,63.41,2021
5352,108.73,2021
5355,152.7,2021
5356,88.59,2021
5357,26.12,2021
5363,49.94,2021
5367,40.08,2021
5368,46.51,2021
5380,100.27,2021
5381,160.25,2021
5384,13.96,2021
5386,39.16,2021
5388,16.96,2021
5391,155.6,2021
5393,79.49,2021
7943,84.23,2021
5401,246.35,2021
5406,237.78,2021
5408,52.74,2021
5410,98.95,2021
5411,163.93,2021
5423,37.28,2021
5440,33.05,2021
5444,25.56,2021
5445,36.46,2021
5446,39.17,2021
5449,31.87,2021
5451,18.68,2021
5458,99.44,2021
5461,15.32,2021
5463,11.42,2021
5464,34.09,2021
5471,129.13,2021
5476,93.62,2021
5480,204.54,2021
5482,75.76,2021
5484,13.69,2021
5491,206.23,2021
5541,11.09,2021
5542,53.85,2021
5563,46.35,2021
5602,107.09,2021
5603,123.64,2021
5607,98.22,2021
5609,92.47,2021
5612,113.75,2021
5632,158.24,2021
5644,106.71,2021
5658,21.48,2021
5659,37.12,2021
5660,95.76,2021
5695,25.4,2021
5697,76.73,2021
5698,87,2021
5699,64.88,2021
7305,73.52,2021
1491,20.59,2021
5702,100.15,2021
5703,99.51,2021
5704,81.44,2021
5706,199.18,2021
5707,191.06,2021
5711,238.41,2021
5713,56.16,2021
5714,138.86,2021
5715,167.59,2021
5721,7.32,2021
5724,117.93,2021
5726,119.12,2021
5727,81.12,2021
5729,37.02,2021
5741,187.01,2021
5742,58.71,2021
5753,40.67,2021
5757,16.92,2021
5801,182.27,2021
5802,72.42,2021
5803,354.63,2021
5805,154.09,2021
5816,70.71,2021
5817,93.23,2021
5819,10.38,2021
5820,59.53,2021
5821,54.08,2021
5851,119.75,2021
5852,96.5,2021
5857,42.76,2021
5858,0,2021
2961,123.8,2021
2962,0,2021
3420,56.14,2021
3421,32.85,2021
3422,280.12,2021
3423,131.63,2021
3426,30.07,2021
3431,0.2,2021
3433,45.18,2021
3434,116.68,2021
3435,35.58,2021
3436,91.47,2021
3437,70.36,2021
3439,101.01,2021
3440,15.91,2021
3441,140.22,2021
3442,21.68,2021
3443,2.61,2021
3444,34.61,2021
3445,24.33,2021
3446,6.68,2021
3447,67.44,2021
3448,0,2021
3449,40.9,2021
3450,197.47,2021
5900,24.56,2021
5901,47.16,2021
5902,175.63,2021
5903,25.32,2021
5905,110.93,2021
5906,111.48,2021
5909,40.92,2021
5911,39.7,2021
5915,86.72,2021
5918,30.01,2021
5921,20.55,2021
5922,98.01,2021
5923,38.5,2021
5928,26.25,2021
5929,65.07,2021
5930,104.58,2021
5932,205.22,2021
5933,88.22,2021
5936,152.47,2021
5938,23.44,2021
5939,69.83,2021
5940,352.47,2021
5941,63.5,2021
5942,64.13,2021
5943,61.76,2021
5945,7.61,2021
5946,5.34,2021
5947,22.43,2021
5950,245.21,2021
5951,18.77,2021
5952,335.62,2021
5953,219.38,2021
5955,20.35,2021
5956,88.04,2021
5957,33.77,2021
5958,69.17,2021
5959,49.13,2021
5965,176.66,2021
5966,34.48,2021
5967,20.64,2021
5969,97.54,2021
5970,66.23,2021
5971,16.15,2021
5973,29.01,2021
5974,126.42,2021
5975,92.4,2021
5976,23,2021
5979,15.51,2021
5981,317.28,2021
5982,45.41,2021
5983,22.47,2021
5984,17.34,2021
5985,27.54,2021
5986,64,2021
5987,73.23,2021
5988,15.24,2021
5989,75.87,2021
5990,28.51,2021
5991,117.83,2021
5992,38.17,2021
5994,163.13,2021
5997,75.01,2021
5998,769.54,2021
7985,192.95,2021
7989,32.47,2021
1301,224.92,2022
1332,223.59,2022
1333,298.83,2022
1375,99.68,2022
1376,120.09,2022
1377,9.26,2022
1379,74.33,2022
1380,160.96,2022
1381,15.63,2022
1382,70.43,2022
1383,348.92,2022
1384,28.97,2022
1514,1,2022
1515,61.58,2022
1605,44.18,2022
1662,29.05,2022
1663,3.88,2022
1401,36.61,2022
1407,240.45,2022
1414,0.09,2022
1417,48.64,2022
1418,70.29,2022
1419,296.62,2022
1420,217.98,2022
1429,129.88,2022
1430,177.58,2022
1431,78.34,2022
1432,240,2022
1433,130.57,2022
1434,157.35,2022
1436,80.86,2022
1438,35.72,2022
1443,33.09,2022
1444,24.28,2022
1445,0,2022
1446,94.83,2022
1447,51.04,2022
1449,100.55,2022
144A,0,2022
1450,46.58,2022
1452,94.56,2022
1711,105.71,2022
1712,61.89,2022
1716,18.82,2022
1718,82.96,2022
1719,132.99,2022
1720,128.97,2022
1721,29.09,2022
1723,40.82,2022
1724,106.7,2022
1726,140.36,2022
1736,53.08,2022
1738,88.82,2022
1743,59,2022
1758,38.02,2022
1762,105.07,2022
1764,208.58,2022
1766,102.13,2022
1768,48.57,2022
1770,78.22,2022
1771,60.39,2022
1776,119.86,2022
1777,71.9,2022
1780,34.13,2022
1786,65.08,2022
1787,50.96,2022
1788,82.62,2022
1793,37.79,2022
1795,64.78,2022
1798,155.74,2022
1799,18.75,2022
1801,145.77,2022
1802,135.12,2022
1803,134.27,2022
1807,85.73,2022
1808,134.43,2022
1810,75.82,2022
1811,107.98,2022
1812,144.18,2022
1813,81.59,2022
1814,114.84,2022
1815,194.29,2022
1820,128.42,2022
1821,257.04,2022
1822,134.77,2022
1826,78.23,2022
1827,133.26,2022
1828,81.77,2022
1832,58.98,2022
1833,86.22,2022
1835,51.14,2022
1840,2.05,2022
1841,17.91,2022
1844,100.36,2022
1847,119.58,2022
1848,168.91,2022
1850,233.06,2022
1852,113.45,2022
1853,79.51,2022
1860,136.76,2022
1861,141.2,2022
1866,90.76,2022
1867,107.38,2022
1869,73.23,2022
1870,151.13,2022
1871,128.51,2022
1873,91.19,2022
1879,50.76,2022
1882,108.46,2022
1884,69.51,2022
1885,190.98,2022
1887,79.29,2022
1888,183.9,2022
1890,128.9,2022
1892,237.35,2022
1893,218.89,2022
1897,17.25,2022
1898,103.54,2022
1899,66.27,2022
1904,54.06,2022
1905,47.21,2022
1911,159.63,2022
1914,31.59,2022
1921,45.21,2022
1925,126.4,2022
1926,49.32,2022
1928,83.16,2022
1929,80.02,2022
1930,39.07,2022
1934,63.57,2022
1938,56.93,2022
1939,70.21,2022
1941,22.14,2022
1942,65.41,2022
1944,36.43,2022
1945,39.99,2022
1946,182.02,2022
1948,54.57,2022
1949,71.78,2022
1950,52.51,2022
1951,67.17,2022
1952,90.94,2022
1959,77.14,2022
1960,29.16,2022
1961,92.04,2022
1963,44.7,2022
1964,70.89,2022
1965,51.41,2022
1966,159.62,2022
1967,38.6,2022
1968,75.34,2022
1969,96.92,2022
1972,52.32,2022
1975,111.13,2022
1976,22.63,2022
1979,48.26,2022
1980,77.31,2022
1981,54.53,2022
1982,37.15,2022
1992,83.23,2022
1994,29.14,2022
1997,53.99,2022
1999,119.04,2022
3267,43.14,2022
5070,98.74,2022
5071,44.5,2022
5072,0,2022
5074,5.57,2022
5075,20.8,2022
5077,31.99,2022
5078,64.38,2022
5079,64.83,2022
6330,1277.5,2022
6366,1193.04,2022
6379,32.14,2022
2001,69.92,2022
2002,32.04,2022
2003,31.57,2022
2004,108.76,2022
2009,22.72,2022
2053,49.69,2022
2055,56.56,2022
2058,136.79,2022
2060,113.03,2022
2108,50.79,2022
2109,40.63,2022
2112,180.57,2022
2114,18.77,2022
2117,16.43,2022
2201,74.82,2022
2204,62.8,2022
2206,42.29,2022
2207,57.49,2022
2208,54.02,2022
2209,33.16,2022
2211,40.63,2022
2212,84.99,2022
2215,141.38,2022
2216,80.42,2022
2217,43.28,2022
2218,202.15,2022
2220,69.92,2022
2221,36.25,2022
2222,25.48,2022
2224,157.52,2022
2226,83.94,2022
2229,27.93,2022
2264,181.99,2022
2266,82.54,2022
2267,73.29,2022
2268,85.99,2022
2269,45.09,2022
2270,115.43,2022
2281,100.08,2022
2282,146.09,2022
2286,183.98,2022
2288,55.87,2022
2291,264.44,2022
2292,59.04,2022
2293,262.53,2022
2294,27.11,2022
2296,16.7,2022
2501,151.24,2022
2502,147.66,2022
2503,98.28,2022
2531,69.16,2022
2533,109.08,2022
2540,15.17,2022
2551,272.62,2022
2573,22.08,2022
2579,54.46,2022
2585,589.12,2022
2586,72.78,2022
2587,52.07,2022
2588,256.07,2022
2590,48.8,2022
2593,97.08,2022
2594,41.88,2022
2597,118.82,2022
2602,100.93,2022
2607,90.29,2022
2612,21.57,2022
2613,70.75,2022
2801,156.84,2022
2802,203.9,2022
2804,22.73,2022
2805,101.68,2022
2806,16.41,2022
2809,68.01,2022
2810,15.34,2022
2811,51.37,2022
2813,130.78,2022
2814,9.1,2022
2815,10.58,2022
2816,76.28,2022
2818,66.76,2022
2819,50.26,2022
2820,88.21,2022
2830,39.42,2022
2831,76.39,2022
2871,85.37,2022
2872,97.04,2022
2875,44.27,2022
2876,96.66,2022
2877,165.81,2022
2882,55.29,2022
2883,31.33,2022
2884,349.35,2022
2892,81.76,2022
2894,134.99,2022
2897,65.38,2022
2901,139.84,2022
2902,24.4,2022
2903,131.59,2022
2904,65.07,2022
2907,77.54,2022
2908,19.27,2022
2910,25.25,2022
2911,34.87,2022
2914,85.1,2022
2915,49.49,2022
2916,81.46,2022
2917,29.22,2022
2918,9.07,2022
2919,26.62,2022
2922,76.94,2022
2923,107.51,2022
2924,65.38,2022
2926,28.98,2022
2927,164.36,2022
2929,140.49,2022
2931,24.88,2022
2932,83.77,2022
2933,399.35,2022
2934,104.74,2022
2936,275.94,2022
2937,1389.31,2022
2938,285.35,2022
3069,211.09,2022
409A,0,2022
4404,110.38,2022
4526,142.57,2022
3001,160.7,2022
3002,26.36,2022
3101,171.8,2022
3103,334.92,2022
3104,29.22,2022
3106,58.01,2022
3109,168.54,2022
3111,413.83,2022
3123,198.54,2022
3201,26.33,2022
3202,363.98,2022
3204,167.04,2022
3205,84.98,2022
3302,29.27,2022
3401,134.15,2022
3402,132.14,2022
3409,94.11,2022
3501,204.98,2022
3504,0.2,2022
3512,32.34,2022
3513,38.72,2022
3524,281.71,2022
3529,29.23,2022
3551,148.75,2022
3569,136.71,2022
3571,16.28,2022
3577,72.4,2022
3580,27.2,2022
3583,83.81,2022
3591,37.01,2022
3593,12.22,2022
3597,17.84,2022
3598,127.54,2022
3600,10.9,2022
3607,88.1,2022
3608,34.04,2022
3611,52.58,2022
3612,421.44,2022
8011,57.74,2022
8013,88.52,2022
8016,128.59,2022
8029,80.9,2022
8040,79.26,2022
8107,185.66,2022
8111,101.71,2022
8118,14.07,2022
8127,32.22,2022
8143,377.89,2022
3708,20.26,2022
3861,178.59,2022
3863,298.96,2022
3864,255.74,2022
3865,114.51,2022
3877,179.33,2022
3880,325.97,2022
3891,51.49,2022
3892,38.67,2022
3895,62.57,2022
3896,269.14,2022
3941,221.16,2022
3943,43.24,2022
3944,112.9,2022
3945,419.18,2022
3946,111.08,2022
3947,61.47,2022
3948,36.57,2022
3950,38.81,2022
3951,108.43,2022
3953,37.16,2022
3954,51.68,2022
3955,36.54,2022
3958,119.28,2022
2930,19.73,2022
3405,140.35,2022
3407,189.66,2022
3553,57.94,2022
3878,369.59,2022
4004,165.06,2022
4005,399.57,2022
4008,34.76,2022
4021,36.19,2022
4022,111.99,2022
4023,30.11,2022
4025,58.11,2022
4027,34.84,2022
4028,125.87,2022
4031,77.03,2022
4040,302.42,2022
4041,53.31,2022
4042,36.43,2022
4043,108.73,2022
4044,64.47,2022
4045,39.83,2022
4046,53.59,2022
4047,75.02,2022
4061,102.6,2022
4063,40.23,2022
4064,118.69,2022
4078,72.03,2022
4080,168.53,2022
4082,81.07,2022
4088,133.11,2022
4091,271.6,2022
4092,85.6,2022
4093,112.75,2022
4094,16.77,2022
4095,37.65,2022
4097,45.86,2022
4098,148.74,2022
4099,44.37,2022
4100,370.39,2022
4102,74.95,2022
4107,21.85,2022
4109,36.61,2022
4112,40.6,2022
4113,84.24,2022
4114,32.7,2022
4116,131.35,2022
4118,85.35,2022
4119,133.42,2022
4120,93.07,2022
4124,13.19,2022
4125,203.66,2022
4182,53.24,2022
4183,181.56,2022
4186,27.21,2022
4187,23.96,2022
4188,411.91,2022
4189,125.73,2022
4202,125.64,2022
4203,92.41,2022
4204,109.09,2022
4205,65.62,2022
4206,23.01,2022
4208,169.96,2022
4212,36.99,2022
4216,35.81,2022
4218,62.43,2022
4220,36.56,2022
4221,92.13,2022
4222,250.23,2022
4224,39.44,2022
4228,102.87,2022
4229,18.64,2022
4231,35.65,2022
4234,72,2022
4235,124.13,2022
4237,74.31,2022
4238,18.7,2022
4240,11.52,2022
4241,225.47,2022
4242,341.96,2022
4243,58.04,2022
4245,194.65,2022
4246,81.72,2022
4247,18.9,2022
4248,107.3,2022
4249,37.69,2022
4250,201.01,2022
4251,106.35,2022
4272,27.92,2022
4274,50.66,2022
4275,37.24,2022
4361,262.15,2022
4362,34,2022
4365,18.22,2022
4366,43.11,2022
4367,45.28,2022
4368,15.66,2022
4369,70.21,2022
4401,42.59,2022
4403,43.98,2022
4406,135.32,2022
4409,299.67,2022
4410,32.58,2022
4452,60.46,2022
4461,142.72,2022
4462,19.7,2022
4463,154.7,2022
4464,8.79,2022
4465,79.8,2022
4471,32.42,2022
4531,91.83,2022
4611,102.83,2022
4612,34.61,2022
4613,89.79,2022
4615,100.29,2022
4616,201.16,2022
4617,61.7,2022
4619,71.57,2022
4620,26.88,2022
4623,43.93,2022
4624,21.6,2022
4625,49.18,2022
4626,155.19,2022
4627,27.18,2022
4628,17.93,2022
4629,50.33,2022
4631,159.92,2022
4633,66.1,2022
4634,52.53,2022
4635,89.67,2022
4901,39.17,2022
4911,71.03,2022
4912,57.82,2022
4914,87.55,2022
4917,20.38,2022
4918,212.33,2022
4919,19.91,2022
4920,421.33,2022
4922,52.31,2022
4923,35.02,2022
4925,52.1,2022
4926,25.09,2022
4927,88.89,2022
4928,1.65,2022
4929,24.29,2022
4931,34.23,2022
4932,28.79,2022
4933,60.43,2022
4934,81.9,2022
4935,124.6,2022
4936,14.3,2022
4937,137.5,2022
4951,42.54,2022
4956,81.1,2022
4957,34,2022
4958,22.14,2022
4960,201.5,2022
4966,19.61,2022
4967,30.14,2022
4968,68.74,2022
4970,240.24,2022
4971,20.65,2022
4972,46.52,2022
4973,22.14,2022
4974,16.48,2022
4975,24.13,2022
4976,23.63,2022
4977,88.14,2022
4978,7.46,2022
4979,155.33,2022
4980,90.73,2022
4985,68.8,2022
4990,118.18,2022
4992,56.23,2022
4994,34.96,2022
4995,194.98,2022
4996,55.72,2022
4997,42.42,2022
4998,124.03,2022
5142,77.62,2022
5208,23.26,2022
6776,140.25,2022
6988,50.11,2022
7871,49.68,2022
7874,105.85,2022
7877,34.47,2022
7886,385.62,2022
7888,106.5,2022
7894,111.13,2022
7908,26.21,2022
7917,44.22,2022
7925,17.01,2022
7927,141.52,2022
7928,17.62,2022
7931,24.1,2022
7940,116.72,2022
7942,64.62,2022
7947,126.44,2022
7950,11.2,2022
7970,39.62,2022
7971,126.25,2022
7988,69.5,2022
7995,45.86,2022
8113,42.06,2022
9385,123.96,2022
9845,59.04,2022
130A,4.16,2022
2160,5.02,2022
4151,33.05,2022
4502,144.84,2022
4503,71.55,2022
4506,44.73,2022
4507,15.05,2022
4512,27.98,2022
4516,21.1,2022
4519,30.8,2022
4521,20.28,2022
4523,47.26,2022
4524,40.6,2022
4527,33.55,2022
4528,16.55,2022
4530,14.24,2022
4534,24.59,2022
4536,20.21,2022
4538,107.45,2022
4539,213.21,2022
4540,36.12,2022
4547,20.26,2022
4548,7.84,2022
4549,33.87,2022
4552,92.51,2022
4553,97.59,2022
4554,90.47,2022
4556,49.41,2022
4558,111.45,2022
4559,129.93,2022
4563,16.04,2022
4564,9.56,2022
4565,61.64,2022
4568,67.76,2022
4569,47.18,2022
4570,6.35,2022
4571,4.31,2022
4572,26.52,2022
4574,76.63,2022
4575,243.47,2022
4576,20.96,2022
4577,39.44,2022
4578,16.78,2022
4579,9.08,2022
4582,27.42,2022
4583,24,2022
4584,153.08,2022
4586,8.15,2022
4587,6.49,2022
4588,19.44,2022
4591,1.93,2022
4592,53.56,2022
4593,237.59,2022
4594,6.01,2022
4595,51.87,2022
4596,2.08,2022
4597,108.86,2022
4598,3.95,2022
4599,2.06,2022
4880,23.83,2022
4881,5.92,2022
4882,3.15,2022
4883,8.72,2022
4884,5.15,2022
4885,245.73,2022
4888,790,2022
4889,90.02,2022
4890,82.4,2022
4891,7.64,2022
4892,39.28,2022
4893,2.03,2022
4894,3.34,2022
4896,14.61,2022
3315,100.06,2022
5010,318.9,2022
5011,52.2,2022
5013,58.72,2022
5015,24.12,2022
5017,648.39,2022
5018,70.72,2022
5019,243.35,2022
5020,120.8,2022
5021,548.76,2022
5101,82.03,2022
5103,35.62,2022
5105,104.53,2022
5108,55.57,2022
5110,120.62,2022
5121,40.76,2022
5122,64.58,2022
5161,59.03,2022
5162,144.85,2022
5184,45.98,2022
5185,76.43,2022
5186,20.48,2022
5189,96.39,2022
5191,178.55,2022
5192,62.78,2022
5194,77.64,2022
5195,77.86,2022
5199,279.77,2022
3110,83.86,2022
4026,118.52,2022
5201,80.11,2022
5202,119.11,2022
5204,265.99,2022
5210,100.7,2022
5214,36.49,2022
5216,142.65,2022
5218,33.95,2022
5232,69.39,2022
5233,101.59,2022
5237,64.79,2022
5262,48.38,2022
5268,38.93,2022
5269,113.44,2022
5271,377.31,2022
5273,55.27,2022
5279,96.05,2022
5282,62.49,2022
5284,234.16,2022
5285,174.73,2022
5287,84.53,2022
5288,2.76,2022
5290,14.09,2022
5301,164.32,2022
5302,26.81,2022
5304,9.74,2022
5310,16.7,2022
5331,49.33,2022
5332,77.94,2022
5333,90.3,2022
5334,84.68,2022
5337,33.01,2022
5341,78.53,2022
5342,107.36,2022
5343,1455.47,2022
5344,22.34,2022
5351,59.81,2022
5352,95.29,2022
5355,137.11,2022
5356,70.42,2022
5357,21.27,2022
5363,47.49,2022
5367,39.37,2022
5368,41.22,2022
5380,93.49,2022
5381,170.58,2022
5384,17.27,2022
5386,35.93,2022
5388,20.64,2022
5391,160.72,2022
5393,79.79,2022
7943,66.46,2022
5401,258,2022
5406,250.69,2022
5408,56.55,2022
5410,99.82,2022
5411,168.29,2022
5423,42,2022
5440,33.9,2022
5444,31.48,2022
5445,38.53,2022
5446,63.46,2022
5449,34.79,2022
5451,25.66,2022
5458,101.97,2022
5461,14.45,2022
5463,12.61,2022
5464,30.79,2022
5471,119.54,2022
5476,108.14,2022
5480,195.02,2022
5482,85.54,2022
5484,15.81,2022
5491,223.46,2022
5541,14.73,2022
5542,55.85,2022
5563,44.69,2022
5602,96.99,2022
5603,122.75,2022
5607,104.17,2022
5609,84.34,2022
5612,109.98,2022
5632,170.88,2022
5644,104.07,2022
5658,19.26,2022
5659,40.52,2022
5660,97.83,2022
5695,19.58,2022
5697,83.78,2022
5698,34.2,2022
5699,60.21,2022
7305,64.67,2022
1491,25.62,2022
5702,107.38,2022
5703,104.83,2022
5704,73.09,2022
5706,243.6,2022
5707,155.01,2022
5711,260.86,2022
5713,61.57,2022
5714,158.9,2022
5715,137.71,2022
5721,7.68,2022
5724,101.23,2022
5726,161.69,2022
5727,110.72,2022
5729,45.66,2022
5741,191.85,2022
5742,73.21,2022
5753,48.9,2022
5757,18.79,2022
5801,199.95,2022
5802,80.55,2022
5803,432.28,2022
5805,126.28,2022
5816,73.22,2022
5817,90.97,2022
5819,10.48,2022
5820,56.02,2022
5821,52.1,2022
5851,133.84,2022
5852,118.38,2022
5857,47.61,2022
5858,0,2022
2961,114.79,2022
2962,140.48,2022
3420,46.65,2022
3421,35.22,2022
3422,160.57,2022
3423,141.79,2022
3426,29.9,2022
3431,0.21,2022
3433,38.37,2022
3434,107.29,2022
3435,32.72,2022
3436,60.58,2022
3437,44.24,2022
3439,126.64,2022
3440,12.44,2022
3441,116.22,2022
3442,21.94,2022
3443,1.75,2022
3444,39.69,2022
3445,41.26,2022
3446,46.3,2022
3447,64.64,2022
3448,0,2022
3449,37.4,2022
3450,229.61,2022
5900,23.28,2022
5901,44.88,2022
5902,191.26,2022
5903,27.62,2022
5905,101.25,2022
5906,106.15,2022
5909,41.56,2022
5911,38,2022
5915,73.01,2022
5918,31.67,2022
5921,17.08,2022
5922,88.74,2022
5923,41.5,2022
5928,26.92,2022
5929,73.32,2022
5930,87.08,2022
5932,202.98,2022
5933,87.76,2022
5936,133.8,2022
5938,171.35,2022
5939,70.73,2022
5940,324.51,2022
5941,58.24,2022
5942,63.59,2022
5943,49.57,2022
5945,9.84,2022
5946,5.02,2022
5947,23.97,2022
5950,135.16,2022
5951,19.91,2022
5952,330.21,2022
5953,184.78,2022
5955,20.53,2022
5956,70.46,2022
5957,35.97,2022
5958,54.33,2022
5959,48.23,2022
5965,82.16,2022
5966,29.71,2022
5967,17.24,2022
5969,99.94,2022
5970,56.14,2022
5971,18.76,2022
5973,24.08,2022
5974,120.58,2022
5975,103.97,2022
5976,21.67,2022
5979,15.01,2022
5981,343.86,2022
5982,38.06,2022
5983,20.3,2022
5984,15.04,2022
5985,34.11,2022
5986,63.39,2022
5987,81.39,2022
5988,18.28,2022
5989,81.98,2022
5990,30.29,2022
5991,122.55,2022
5992,41.54,2022
5994,172.88,2022
5997,74.58,2022
5998,661.36,2022
7985,162.22,2022
7989,29.3,2022
