東洋経済コード,負債比率,年版
3076,27.4,2020
3079,428.13,2020
3089,167.29,2020
3107,336.08,2020
3131,930.04,2020
3132,69.84,2020
3139,739.45,2020
3140,286.34,2020
3143,1087.41,2020
3151,267.63,2020
3153,575.37,2020
3154,615.71,2020
3156,570.6,2020
3157,16.32,2020
3160,877.16,2020
3161,114.32,2020
3166,152.8,2020
3167,438.97,2020
3168,385.44,2020
3173,591.44,2020
3176,168.11,2020
3180,200.12,2020
3183,4.03,2020
3306,544.52,2020
3320,408.31,2020
3321,291.27,2020
3323,166.43,2020
3350,80.34,2020
3355,378.98,2020
3359,181.12,2020
3360,140.04,2020
3374,530.06,2020
3377,136.99,2020
3384,955.45,2020
3386,57.48,2020
3388,318.82,2020
3392,6.36,2020
3393,192.77,2020
3417,3.41,2020
3419,274.71,2020
3537,355.83,2020
3540,75.25,2020
3541,438.21,2020
3543,35.18,2020
3559,120.66,2020
3562,371.53,2020
3565,230.81,2020
5283,856.75,2020
5883,0,2020
5885,0,2020
5886,0,2020
5887,0,2020
6973,467.73,2020
7114,0,2020
7115,0,2020
7116,0,2020
7120,0,2020
7128,0,2020
7131,202.86,2020
7132,0,2020
7139,0,2020
7413,520.52,2020
7414,372.12,2020
7417,315.16,2020
7420,256.79,2020
7422,166.91,2020
7425,404.97,2020
7426,199.41,2020
7427,578.44,2020
7433,181.73,2020
7434,165.43,2020
7435,237.97,2020
7438,166.08,2020
7441,346.87,2020
7442,121.71,2020
7443,493.7,2020
7444,138.73,2020
7446,402.15,2020
7447,32.07,2020
7456,141.21,2020
7458,197.47,2020
7459,60.69,2020
7460,322.7,2020
7461,102.38,2020
7464,375.31,2020
7466,142.43,2020
7467,238.05,2020
7472,171.55,2020
7476,119.72,2020
7477,289.16,2020
7480,226.07,2020
7481,448.72,2020
7482,52.42,2020
7483,88.31,2020
7485,435.84,2020
7486,133.05,2020
7487,119.69,2020
7488,88.22,2020
7490,169.36,2020
7500,362.75,2020
7501,65.65,2020
7504,284.92,2020
7505,598.76,2020
7510,227.57,2020
7521,193.2,2020
7525,331.03,2020
7531,98.66,2020
7537,585.53,2020
7538,649.6,2020
7539,5.05,2020
7552,254.33,2020
7555,318.47,2020
7565,259.83,2020
7567,271.36,2020
7570,60.45,2020
7575,140.93,2020
7590,614.88,2020
7599,614.43,2020
7602,43.25,2020
7607,241.86,2020
7608,72.94,2020
7609,451.02,2020
7613,1013.07,2020
7619,351.87,2020
7624,182.08,2020
7628,126.98,2020
7634,106.65,2020
7635,671.61,2020
7637,315.75,2020
7670,553.4,2020
7673,413.28,2020
7675,0.27,2020
7677,750.56,2020
7681,696.08,2020
7685,775.92,2020
7687,209.22,2020
7689,229.15,2020
7690,0,2020
7693,102.81,2020
7698,618.86,2020
8001,635.24,2020
8002,1378.81,2020
8006,214.36,2020
8007,489.84,2020
8012,302.38,2020
8014,229.51,2020
8015,852.79,2020
8018,92.77,2020
8020,593.73,2020
8025,382.05,2020
8030,284.39,2020
8031,614.02,2020
8032,740.31,2020
8037,248.92,2020
8039,580.12,2020
8041,357.24,2020
8043,312.35,2020
8045,122.31,2020
8046,214.07,2020
8051,599.85,2020
8052,793.64,2020
8053,806.87,2020
8057,551.92,2020
8058,513.09,2020
8059,474.48,2020
8060,203.38,2020
8061,758.95,2020
8065,594.01,2020
8066,244.39,2020
8070,542.04,2020
8071,194.56,2020
8074,742.12,2020
8075,1421.33,2020
8076,534.53,2020
8077,306.58,2020
8078,1017.76,2020
8079,336.91,2020
8081,270.9,2020
8084,324.61,2020
8085,784.29,2020
8088,605.09,2020
8089,422.82,2020
8091,1074.62,2020
8093,533.64,2020
8095,435.47,2020
8097,229.21,2020
8098,349.69,2020
8101,675.42,2020
8103,483.59,2020
8104,969.48,2020
8105,92.41,2020
8115,141.05,2020
8117,63.28,2020
8119,291.12,2020
8123,286.12,2020
8125,93.66,2020
8129,104.46,2020
8130,145.94,2020
8131,98.6,2020
8132,133.87,2020
8133,487.76,2020
8135,387.95,2020
8136,353.77,2020
8137,549.09,2020
8138,232.08,2020
8139,219.5,2020
8141,121.2,2020
8142,728.94,2020
8144,47.17,2020
8145,63.38,2020
8147,305.31,2020
8150,129.64,2020
8151,42.63,2020
8152,221.31,2020
8153,86.81,2020
8154,270.28,2020
8158,477.17,2020
8159,263.11,2020
8225,571.3,2020
8226,156.15,2020
8228,421.57,2020
8275,184.97,2020
8283,321.94,2020
8285,309.7,2020
8835,550.46,2020
9264,624.29,2020
9265,3.85,2020
9268,342.83,2020
9270,293.34,2020
9273,37.52,2020
9274,800.06,2020
9305,304.77,2020
9763,573.86,2020
9812,1995.67,2020
9818,98.39,2020
9824,220.04,2020
9827,622.51,2020
9830,135.71,2020
9832,99.22,2020
9837,101.59,2020
9849,532.08,2020
9857,442.81,2020
9867,340.85,2020
9869,496.66,2020
9872,372.41,2020
9882,100.67,2020
9885,40.11,2020
9888,633.94,2020
9895,137.18,2020
9896,412.82,2020
9902,117.81,2020
9906,320.49,2020
9908,688.34,2020
9913,836.89,2020
9914,219.32,2020
9929,316.55,2020
9930,282.13,2020
9932,53.1,2020
9934,188.71,2020
9941,11939.13,2020
9955,45.01,2020
9960,593.49,2020
9962,46.5,2020
9972,98.38,2020
9982,150.52,2020
9986,47.05,2020
9987,759.24,2020
9991,329.61,2020
9996,167.34,2020
138A,0,2020
158A,0,2020
2652,362.51,2020
2653,1805.55,2020
2654,9.58,2020
2656,123.27,2020
2659,70,2020
2664,278.24,2020
2666,579.53,2020
2669,111.92,2020
2670,40.04,2020
2673,435.25,2020
2674,52.18,2020
2678,649.16,2020
2681,401.41,2020
2683,1874.36,2020
2685,211.15,2020
2686,416.31,2020
2687,1302.97,2020
2694,459.72,2020
2695,134.88,2020
2698,339,2020
2702,35.54,2020
2705,93.29,2020
2722,453.38,2020
2726,154.86,2020
2730,339.33,2020
2734,200.67,2020
2735,260.71,2020
2736,49.71,2020
2742,320.4,2020
2747,913.56,2020
2752,425.46,2020
2753,54.38,2020
2762,158.89,2020
2764,355.53,2020
2769,587.52,2020
2778,472.03,2020
2780,122.57,2020
2782,111.38,2020
2789,307.24,2020
2790,187.14,2020
2791,266.8,2020
2792,94.26,2020
2796,782,2020
2798,2236.09,2020
2928,1459.44,2020
297A,1630.81,2020
3011,350.72,2020
3020,607.47,2020
3028,298.41,2020
3030,132.7,2020
3032,2211.66,2020
3034,328.89,2020
3046,105.89,2020
3048,450.68,2020
3050,287.09,2020
3053,6138.03,2020
3058,423.66,2020
3059,555.65,2020
3063,622.61,2020
3064,186.64,2020
3065,180.44,2020
3066,1037.85,2020
3067,97.89,2020
3068,41.25,2020
3071,627.88,2020
3073,1232.03,2020
3075,141.22,2020
3077,213.94,2020
3080,334.62,2020
3082,266.08,2020
3083,575.18,2020
3086,109.61,2020
3087,1.27,2020
3088,194.63,2020
3091,54.36,2020
3092,443.23,2020
3093,243.95,2020
3094,1036.54,2020
3096,496.6,2020
3097,273.09,2020
3099,178.08,2020
3133,1710.29,2020
3134,144.49,2020
3135,270,2020
3136,2420.81,2020
3137,91.32,2020
3138,659.64,2020
3141,52.7,2020
3148,1.12,2020
3159,597.28,2020
3169,923.23,2020
3172,84.68,2020
3174,1003.24,2020
3175,1301.17,2020
3177,420.16,2020
3178,209.98,2020
3179,306.86,2020
3181,243.28,2020
3182,208.23,2020
3184,501.34,2020
3185,2165.52,2020
3186,667.3,2020
3187,372.87,2020
3189,186.59,2020
3190,401.63,2020
3191,160.21,2020
3192,99.47,2020
3193,506.97,2020
3195,217.74,2020
3196,789.51,2020
3197,763.27,2020
3198,97.13,2020
3199,590.54,2020
3221,194.84,2020
3222,8.69,2020
3223,1868.36,2020
3224,489.96,2020
3317,268.38,2020
3329,116.97,2020
3333,141.62,2020
3341,994.06,2020
3346,2662.96,2020
3349,377.37,2020
3352,123.89,2020
3353,349.41,2020
3358,394.12,2020
3361,185.48,2020
3370,20740.6,2020
3372,984.09,2020
3375,377.22,2020
3382,72.01,2020
3387,1003.45,2020
3391,2.82,2020
3395,17.95,2020
3396,251.77,2020
3397,549.79,2020
3399,798.67,2020
3415,239.83,2020
3416,368.35,2020
3418,574.38,2020
3536,57.9,2020
3538,776.01,2020
3539,150.06,2020
3542,181.91,2020
3544,2.88,2020
3546,26.43,2020
3547,118.24,2020
3548,334.56,2020
3549,15.37,2020
3550,100.17,2020
3556,728.62,2020
3557,693.74,2020
3558,123.47,2020
3560,122.59,2020
3561,305.09,2020
3563,956.03,2020
3566,179.59,2020
3726,241.36,2020
3825,35.35,2020
4350,1134.06,2020
5856,27.95,2020
5884,0,2020
5890,0,2020
5891,0,2020
6993,759.46,2020
7110,0,2020
7112,0,2020
7118,0,2020
7119,0,2020
7126,690.19,2020
7133,0,2020
7134,0,2020
7136,0,2020
7137,0,2020
7138,0,2020
7140,0,2020
7412,258.97,2020
7416,62.85,2020
7419,446.13,2020
7421,427.98,2020
7445,299.95,2020
7450,644.05,2020
7453,89.4,2020
7455,44.06,2020
7462,443.14,2020
7463,36.69,2020
7475,209.9,2020
7494,163.89,2020
7506,188.57,2020
7508,502.24,2020
7509,430.12,2020
7512,369.01,2020
7513,404.23,2020
7514,406.47,2020
7515,3030.87,2020
7516,538.29,2020
7520,550.39,2020
7522,396.25,2020
7523,204.39,2020
7524,226.97,2020
7532,1300.77,2020
7544,65.23,2020
7545,197.88,2020
7550,1381.36,2020
7554,428.01,2020
7561,237.46,2020
7562,459.25,2020
7564,71.01,2020
7571,860.07,2020
7578,617.95,2020
7581,80.03,2020
7585,85.45,2020
7593,436.87,2020
7596,73.99,2020
7601,1382.08,2020
7603,212.13,2020
7604,679.57,2020
7605,201.76,2020
7606,224.85,2020
7610,840.94,2020
7611,77.32,2020
7614,3.76,2020
7615,153.06,2020
7616,668.72,2020
7621,357.06,2020
7625,193.87,2020
7630,111.36,2020
7636,144.71,2020
7638,238.66,2020
7640,1922.25,2020
7643,183.46,2020
7646,425.01,2020
7649,123.35,2020
7674,1552.4,2020
7678,119.06,2020
7679,0,2020
7680,1282.18,2020
7682,900.3,2020
7683,329.27,2020
7686,1800.31,2020
7691,0,2020
7694,4984.38,2020
7695,382.47,2020
7918,595.66,2020
8005,225.15,2020
8008,281.51,2020
8160,98.15,2020
8163,271.24,2020
8165,218.91,2020
8166,267.87,2020
8167,15.6,2020
8173,511.64,2020
8174,370.36,2020
8179,109.04,2020
8181,66.07,2020
8185,138.07,2020
8190,441.93,2020
8194,692.9,2020
8198,141.76,2020
8200,192.18,2020
8202,78.57,2020
8203,523.78,2020
8207,239.94,2020
8209,757.84,2020
8214,108.92,2020
8217,227.24,2020
8218,325.82,2020
8219,152.11,2020
8227,34.65,2020
8230,187.29,2020
8233,569.47,2020
8237,604.09,2020
8242,302.45,2020
8244,876.83,2020
8247,2588.89,2020
8252,821.01,2020
8254,2028.48,2020
8255,79.42,2020
8260,1598.87,2020
8267,345.68,2020
8273,465.89,2020
8276,286.32,2020
8278,280.56,2020
8281,21.12,2020
8282,167.03,2020
8289,400.27,2020
8291,339.23,2020
9262,92.88,2020
9267,6,2020
9271,227.64,2020
9278,19.63,2020
9279,175.64,2020
9627,249.13,2020
9823,528.93,2020
9828,574.82,2020
9831,280.14,2020
9835,675.74,2020
9842,57.63,2020
9843,20.55,2020
9846,498.69,2020
9850,219.83,2020
9853,57.47,2020
9854,53.73,2020
9856,143.85,2020
9861,241.54,2020
9876,170.66,2020
9878,843.27,2020
9887,125.76,2020
9890,346.92,2020
9900,69.88,2020
9903,916.96,2020
9904,157.43,2020
9927,131.33,2020
9936,118.67,2020
9942,552.25,2020
9946,222.13,2020
9948,139.21,2020
9950,78.62,2020
9956,675.63,2020
9959,366.31,2020
9969,3741.45,2020
9973,0,2020
9974,275.59,2020
9976,235.9,2020
9978,11663.82,2020
9979,261.61,2020
9980,54.61,2020
9983,334.88,2020
9989,153.35,2020
9990,33.9,2020
9993,179.03,2020
9994,187.36,2020
9997,453.99,2020
3113,11.95,2020
5834,0,2020
5842,0,2020
7148,631.39,2020
7162,54.55,2020
7172,269.22,2020
7176,0,2020
7185,2789.72,2020
7347,0,2020
8473,320.23,2020
8518,574.45,2020
8595,52.18,2020
8705,53.67,2020
8737,236.19,2020
8739,132.87,2020
8742,16.35,2020
8746,970.77,2020
8747,1411.13,2020
5840,0,2020
7170,0,2020
7325,61.48,2020
7343,56.36,2020
7388,0,2020
8798,230.4,2020
154A,0,2020
2388,18.23,2020
4346,314.38,2020
4351,200.16,2020
5843,0,2020
7164,497.54,2020
7183,179.65,2020
7187,2082.06,2020
7191,126.95,2020
7192,1307.31,2020
7196,256.84,2020
7198,1154.7,2020
7199,690.02,2020
7320,3008.39,2020
7345,85.53,2020
7383,0,2020
8253,1889.42,2020
8424,2437.08,2020
8425,3395.05,2020
8439,2214.82,2020
8508,59.9,2020
8511,8844.72,2020
8515,1483.63,2020
8566,1479.17,2020
8570,0,2020
8572,782.73,2020
8584,7980.44,2020
8585,6657.99,2020
8591,878.59,2020
8593,2199.25,2020
8594,4782.94,2020
8596,1156.11,2020
8697,359,2020
8771,176.39,2020
8772,343.14,2020
8783,253.1,2020
8789,130.37,2020
8793,2709.97,2020
1435,128.01,2020
146A,0,2020
1783,97.28,2020
1878,867.88,2020
2337,145.53,2020
2353,432.57,2020
2970,68.05,2020
2974,1458.76,2020
2975,104.69,2020
2976,1533.21,2020
2978,264.42,2020
2980,73.51,2020
2981,107.63,2020
2982,0,2020
2983,815.7,2020
2984,0,2020
2985,1347.46,2020
2986,0,2020
2990,0,2020
2991,182.34,2020
2992,0,2020
2993,0,2020
2994,0,2020
2995,0,2020
2997,0,2020
2998,0,2020
2999,0,2020
3003,873.63,2020
3231,1001.32,2020
3232,24.72,2020
3236,1697.97,2020
3237,387.75,2020
3238,1155.3,2020
3241,968.43,2020
3242,843.35,2020
3245,285.4,2020
3246,408.52,2020
3248,751.05,2020
3252,942.01,2020
3260,2353.17,2020
3261,382.43,2020
3266,75.08,2020
3271,357.17,2020
3276,301.23,2020
3277,250.06,2020
3280,711.17,2020
3284,97.59,2020
3286,686.53,2020
3288,667.9,2020
3289,1148.01,2020
3291,116.57,2020
3293,306.3,2020
3294,497.32,2020
3297,176.96,2020
3299,614.9,2020
3300,1427.08,2020
3452,892.03,2020
3454,127.25,2020
3457,448.8,2020
3461,297.64,2020
3465,853.06,2020
3467,1196.57,2020
3469,722.27,2020
3474,253.25,2020
3475,303.7,2020
3477,271.45,2020
3479,968.43,2020
3480,429.83,2020
3482,1146.07,2020
3483,5835.85,2020
3484,1019.19,2020
3486,917.1,2020
3489,826.76,2020
3490,1438.68,2020
3491,259.8,2020
3494,1116.79,2020
3495,638.04,2020
3496,179.44,2020
3498,1139.91,2020
3772,151.35,2020
4666,446.89,2020
4809,387.88,2020
4827,1831.98,2020
5280,223.55,2020
5525,0,2020
5527,0,2020
5528,0,2020
5530,0,2020
5531,0,2020
5532,0,2020
5533,0,2020
5534,0,2020
5536,0,2020
5537,0,2020
6620,7.3,2020
6625,1.39,2020
8801,498.17,2020
8802,659.43,2020
8803,604.92,2020
8804,744.43,2020
8818,303.71,2020
8830,982.84,2020
8836,58.73,2020
8841,105.73,2020
8844,982.92,2020
8848,435.86,2020
8850,861.71,2020
8860,905.22,2020
8864,178.89,2020
8869,585.87,2020
8871,173.22,2020
8877,190.15,2020
8881,195.22,2020
8887,134.09,2020
8891,481.35,2020
8892,893.49,2020
8894,5025.03,2020
8897,834.74,2020
8898,45.74,2020
8904,178.57,2020
8908,554.6,2020
8912,114.52,2020
8914,365.89,2020
8917,134.28,2020
8918,2038.52,2020
8919,449.29,2020
8921,237.3,2020
8923,532.55,2020
8927,673.69,2020
8928,752.9,2020
8929,474.17,2020
8931,914.33,2020
8934,256.68,2020
8935,158.2,2020
8938,307.14,2020
8940,720.06,2020
8944,558.03,2020
8945,105.48,2020
8946,327.24,2020
8995,135.1,2020
8996,779.52,2020
8999,194.84,2020
9706,339.52,2020
9816,178.03,2020
9820,43.32,2020
134A,0,2020
1717,189.73,2020
2120,67.2,2020
2121,29.05,2020
2122,231.2,2020
2124,83.62,2020
2127,119.79,2020
2130,170.09,2020
2134,31.18,2020
2136,266.6,2020
2137,320.4,2020
2139,294.83,2020
2146,762.91,2020
2148,48.43,2020
2150,110.44,2020
2152,136.12,2020
2153,0.57,2020
2154,195.64,2020
2156,394.93,2020
2157,137.95,2020
2158,389.86,2020
2162,3045.11,2020
2163,121.26,2020
2164,606.98,2020
2168,612.71,2020
2169,43.68,2020
2170,1015.26,2020
2172,226.05,2020
2173,1005.92,2020
2175,223.73,2020
2179,727.78,2020
2180,239.87,2020
2181,432.83,2020
2183,227.18,2020
2185,61.2,2020
2186,74.95,2020
2193,17.56,2020
2195,1425.08,2020
2196,696.23,2020
2198,208.61,2020
2300,112.43,2020
2301,36.88,2020
2304,439.66,2020
2305,157.19,2020
2311,66.13,2020
2325,81.9,2020
2331,153.1,2020
2334,93.22,2020
2340,381.37,2020
2341,43.32,2020
2342,30.72,2020
2344,122.44,2020
2370,57.75,2020
2371,59.87,2020
2373,2322.65,2020
2374,108.98,2020
2375,553.79,2020
2376,149.3,2020
2378,417.51,2020
2379,100.28,2020
2385,2.59,2020
2389,281.29,2020
2391,67.92,2020
2393,151.06,2020
2395,322.57,2020
2404,3642.31,2020
2408,44.09,2020
2410,110.26,2020
2413,133.74,2020
2415,863.56,2020
2418,417.5,2020
2424,548.9,2020
2425,311.86,2020
2428,384.55,2020
2429,544.15,2020
2432,38.5,2020
2433,153.26,2020
2435,4563.71,2020
2436,199.84,2020
2437,217.97,2020
2438,44.09,2020
2440,95.4,2020
2445,787.08,2020
2449,56.08,2020
2454,106.45,2020
2459,138.88,2020
2461,83.5,2020
2462,265.22,2020
2464,147.43,2020
2467,33.75,2020
2469,476.37,2020
2471,565.9,2020
2475,24.61,2020
2479,253.31,2020
2481,42.66,2020
2483,98.52,2020
2485,189.75,2020
2488,189.22,2020
2489,154.61,2020
2491,179.3,2020
2492,52.14,2020
2493,91.19,2020
2497,70.96,2020
2498,244.93,2020
2499,89.13,2020
2749,949.89,2020
3010,699.1,2020
3021,235.64,2020
3121,599.93,2020
3326,452.51,2020
3521,125.06,2020
4286,118.3,2020
4290,184.21,2020
4293,126.92,2020
4301,148.74,2020
4310,50.1,2020
4317,277.12,2020
4318,118.62,2020
4319,1170.9,2020
4324,248.32,2020
4331,401.66,2020
4337,2074.72,2020
4341,328.29,2020
4343,80.69,2020
4345,213.37,2020
4347,993.64,2020
4544,337.75,2020
4641,172.33,2020
4642,78.92,2020
4645,847.76,2020
4650,985.19,2020
4651,3330.22,2020
4657,520.58,2020
4658,249.72,2020
4659,74.1,2020
4661,92.15,2020
4664,469.61,2020
4665,133.68,2020
4668,44.99,2020
4671,109.09,2020
4673,411.48,2020
4678,607.95,2020
4679,437.39,2020
4680,225.04,2020
4681,760.51,2020
4690,455.92,2020
4691,355.91,2020
4694,152.49,2020
4705,34.64,2020
4707,360.81,2020
4712,29.19,2020
4714,198.91,2020
4718,270.67,2020
4720,143.42,2020
4732,62.55,2020
4735,947.87,2020
4745,98.91,2020
4750,80.12,2020
4751,294.99,2020
4754,114.46,2020
4755,659.73,2020
4760,260.2,2020
4763,273.89,2020
4765,15.64,2020
4766,363.11,2020
4767,121.38,2020
4771,71.73,2020
4784,26.45,2020
4792,13.36,2020
4801,271.83,2020
4833,476.23,2020
4834,552.42,2020
4840,38.23,2020
4848,104.95,2020
4849,96.6,2020
5261,674.89,2020
5866,0,2020
5867,0,2020
5868,0,2020
5871,0,2020
6025,864.05,2020
6027,65.78,2020
6028,136.77,2020
6029,368.88,2020
6030,1725.58,2020
6031,52.74,2020
6033,184.29,2020
6034,241.26,2020
6035,35.32,2020
6036,172.47,2020
6037,23.01,2020
6038,61.99,2020
6039,876.97,2020
6040,2.65,2020
6044,244.76,2020
6045,178.23,2020
6046,120.52,2020
6047,83.84,2020
6049,37.43,2020
6050,79.68,2020
6054,57.82,2020
6055,142.2,2020
6058,296.09,2020
6059,30.33,2020
6060,136.73,2020
6061,44.53,2020
6062,1037.78,2020
6063,789.55,2020
6069,67.02,2020
6070,189.04,2020
6071,255.4,2020
6072,23.07,2020
6073,89,2020
6074,451.15,2020
6076,454.86,2020
6078,1258.48,2020
6080,43.07,2020
6081,209.4,2020
6082,424.9,2020
6083,166.19,2020
6085,122.22,2020
6086,190.39,2020
6087,90.99,2020
6088,146.82,2020
6089,346.54,2020
6090,32.18,2020
6091,4.95,2020
6092,538.66,2020
6093,37.89,2020
6094,809.62,2020
6095,102.55,2020
6096,243.57,2020
6098,168.64,2020
6099,239.75,2020
6171,91.15,2020
6173,187.17,2020
6174,0,2020
6176,81.16,2020
6177,127.57,2020
6178,6.21,2020
6180,163.11,2020
6181,689.19,2020
6182,734.88,2020
6183,471.39,2020
6184,38.27,2020
6185,82.69,2020
6186,639.28,2020
6189,9.13,2020
6190,56.63,2020
6191,675.94,2020
6193,191.97,2020
6194,40.84,2020
6195,1110.16,2020
6196,64.67,2020
6197,561.44,2020
6198,290.94,2020
6199,230.96,2020
6200,131.38,2020
6532,289.75,2020
6533,560.01,2020
6535,66.11,2020
6537,242.11,2020
6538,63.86,2020
6539,33.05,2020
6540,237.31,2020
6542,98.46,2020
6543,189.4,2020
6544,922.29,2020
6545,449.06,2020
6546,354.59,2020
6547,246.79,2020
6548,959.45,2020
6549,505.49,2020
6551,527.25,2020
6552,64.03,2020
6554,239.49,2020
6555,85.4,2020
6557,353.15,2020
6558,126.7,2020
6560,112.51,2020
6561,659.68,2020
6562,192.79,2020
6563,270.82,2020
6564,845.47,2020
6565,663.37,2020
6566,101.2,2020
6568,117.4,2020
6570,773.88,2020
6571,13.32,2020
6572,133.57,2020
6573,88.57,2020
6574,870.13,2020
6576,0,2020
6577,738.83,2020
6578,279.4,2020
6579,191.64,2020
6580,95.24,2020
6786,235.25,2020
6819,16.57,2020
7030,150.26,2020
7031,139.3,2020
7033,134.13,2020
7034,58.6,2020
7035,452.74,2020
7036,447.61,2020
7037,761.43,2020
7038,233.6,2020
7039,79.54,2020
7040,8.33,2020
7041,641.42,2020
7042,367.54,2020
7043,104.1,2020
7044,321.34,2020
7046,69.16,2020
7047,362.68,2020
7048,796.7,2020
7049,816.66,2020
7050,221.79,2020
7056,0,2020
7057,787.42,2020
7058,74.4,2020
7059,223.76,2020
7060,409.17,2020
7061,20.55,2020
7062,450.31,2020
7063,308.35,2020
7064,437.91,2020
7065,687.42,2020
7066,125.71,2020
7067,309.99,2020
7068,1462.32,2020
7069,158.76,2020
7071,2424.46,2020
7072,165.5,2020
7073,1770.37,2020
7074,324.94,2020
7075,0,2020
7076,105.66,2020
7077,48.09,2020
7078,170.11,2020
7079,163.98,2020
7080,1088.32,2020
7081,2278.76,2020
7082,123.67,2020
7083,2382.09,2020
7084,5.09,2020
7085,1353.79,2020
7087,394.28,2020
7088,136.66,2020
7089,328.33,2020
7090,983.32,2020
7091,523.61,2020
7092,243.54,2020
7093,533.83,2020
7094,333.55,2020
7095,1340.03,2020
7096,186.46,2020
7097,63.03,2020
7098,1310.46,2020
7351,232.08,2020
7352,906.21,2020
7353,1332.94,2020
7354,1047.56,2020
7355,0,2020
7356,145.1,2020
7357,279.82,2020
7358,1018.52,2020
7359,328.47,2020
7360,85.32,2020
7361,399.01,2020
7362,2617.21,2020
7363,144.65,2020
7364,4296,2020
7366,0,2020
7367,182.93,2020
7368,146.33,2020
7369,515.38,2020
7370,104.72,2020
7371,30.74,2020
7372,231.79,2020
7373,89.66,2020
7374,111.79,2020
7376,158.43,2020
7378,116.78,2020
7502,643.1,2020
8769,228.51,2020
8876,933.11,2020
8920,254.83,2020
9158,0,2020
9159,0,2020
9160,0,2020
9162,0,2020
9163,0,2020
9165,0,2020
9167,0,2020
9169,0,2020
9170,0,2020
9211,2268.75,2020
9212,85.71,2020
9213,445.74,2020
9214,290.12,2020
9215,66.86,2020
9216,0,2020
9218,35.43,2020
9219,0,2020
9220,0,2020
9221,0,2020
9222,0,2020
9223,0,2020
9225,0,2020
9226,0,2020
9227,0,2020
9229,0,2020
9235,0,2020
9236,0,2020
9237,0,2020
9240,438.1,2020
9241,0,2020
9242,34.31,2020
9244,340.59,2020
9245,96.6,2020
9246,172.91,2020
9249,133.86,2020
9250,656.25,2020
9251,151.06,2020
9252,123.4,2020
9253,0,2020
9254,0,2020
9256,0,2020
9258,76.05,2020
9259,0,2020
9272,422.9,2020
9330,0,2020
9331,0,2020
9334,0,2020
9335,0,2020
9336,0,2020
9337,0,2020
9338,0,2020
9339,0,2020
9340,0,2020
9341,0,2020
9342,0,2020
9343,0,2020
9344,0,2020
9345,0,2020
9346,0,2020
9348,0,2020
9376,185.85,2020
9388,677.37,2020
9439,174.5,2020
9552,0,2020
9553,0,2020
9554,0,2020
9556,0,2020
9557,0,2020
9558,0,2020
9560,0,2020
9561,0,2020
9562,0,2020
9563,0,2020
9564,0,2020
9565,0,2020
9603,4501.2,2020
9610,169.2,2020
9612,818.98,2020
9616,448.23,2020
9619,1135.19,2020
9621,172.75,2020
9622,64.39,2020
9625,169.97,2020
9628,39.05,2020
9632,52.52,2020
9633,218.19,2020
9635,209.65,2020
9636,527.23,2020
9639,333.42,2020
9643,99.85,2020
9644,64.63,2020
9647,720.65,2020
9656,189.18,2020
9661,419.79,2020
9663,31.67,2020
9664,185.97,2020
9672,142.55,2020
9678,356.59,2020
9679,433.7,2020
9686,116.57,2020
9699,242.94,2020
9701,371.82,2020
9704,43.1,2020
9708,110.25,2020
9713,747.17,2020
9715,219.24,2020
9716,346.09,2020
9720,547.08,2020
9722,994.26,2020
9723,1999.7,2020
9726,1073.77,2020
9729,132.05,2020
9731,874.1,2020
9733,884,2020
9735,53.33,2020
9740,323.86,2020
9743,255.87,2020
9744,209.03,2020
9755,43.92,2020
9757,34,2020
9760,8.37,2020
9761,379.11,2020
9765,161.79,2020
9767,709.71,2020
9768,159.43,2020
9769,253.36,2020
9776,95.97,2020
9778,298.01,2020
9780,278.09,2020
9782,136.45,2020
9788,302.05,2020
9791,451.43,2020
9793,35.12,2020
9795,37.2,2020
2971,513.51,2020
2972,107.66,2020
2979,0,2020
3226,665.71,2020
3234,602.48,2020
3249,739.02,2020
3269,628.33,2020
3279,598.63,2020
3281,580.53,2020
3282,675,2020
3283,412.93,2020
3287,361.35,2020
3290,661,2020
3292,498.68,2020
3295,557.71,2020
3296,636.06,2020
3309,525.12,2020
3451,645.78,2020
3455,658,2020
3459,664.44,2020
3462,573.9,2020
3463,437.57,2020
3466,477.51,2020
3468,592.04,2020
3470,721.77,2020
3471,231.44,2020
3472,509.42,2020
3476,696.07,2020
3481,246.69,2020
3487,625.7,2020
3488,235.05,2020
3492,461.8,2020
8951,542.63,2020
8952,548.91,2020
8953,641.48,2020
8954,568.08,2020
8955,527.34,2020
8956,591.97,2020
8957,556.52,2020
8958,702.38,2020
8960,505.8,2020
8961,632.47,2020
8963,625.99,2020
8964,527.98,2020
8966,553.95,2020
8967,560.72,2020
8968,540.89,2020
8972,559.49,2020
8975,688.63,2020
8976,526.89,2020
8977,583.41,2020
8979,652.06,2020
8984,483.1,2020
8985,220.5,2020
8986,657.7,2020
8987,595.39,2020
9282,430.5,2020
9284,662.54,2020
9285,710.68,2020
9286,140.9,2020
9287,0,2020
2667,21.24,2021
2668,57.77,2021
2676,28.47,2021
2689,119.88,2021
2692,167.4,2021
2693,104.13,2021
2700,219.63,2021
2708,310.84,2021
2721,27.46,2021
2733,160.82,2021
2737,164.59,2021
2743,13.79,2021
2750,213.51,2021
2751,6.43,2021
2760,192.06,2021
2763,97.15,2021
2767,78.15,2021
2768,281.08,2021
2776,180.06,2021
2784,4.85,2021
2788,122.28,2021
